"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"bone development","E2_06_14",2,3,3.7e-24,-0.415037499278844,0.6281
"cell-substrate adhesion","E2_06_14",2,5,3.7e-24,-1,0.1474
"positive regulation of microtubule polymerization","E2_06_14",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","E2_06_14",0,0,3.7e-24,0,1
"response to arsenic-containing substance","E2_06_14",1,0,3.7e-24,1,0.4172
"response to insulin","E2_06_14",3,3,3.7e-24,0,1
"ubiquinone metabolic process","E2_06_14",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","E2_06_14",1,0,3.7e-24,1,0.2806
"inositol phosphate catabolic process","E2_06_14",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","E2_06_14",0,0,3.7e-24,0,1
"respiratory system development","E2_06_14",3,3,3.7e-24,0,1
"regulation of generation of precursor metabolites and energy","E2_06_14",2,2,3.7e-24,0,1
"mitochondrial calcium ion homeostasis","E2_06_14",0,0,3.7e-24,0,1
"G0 to G1 transition","E2_06_14",2,0,3.7e-24,1.58496250072116,0.1247
"mitochondrial genome maintenance","E2_06_14",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","E2_06_14",2,1,3.7e-24,0.584962500721156,0.6299
"cortical cytoskeleton organization","E2_06_14",0,1,3.7e-24,-1,0.4987
"response to sterol depletion","E2_06_14",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","E2_06_14",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","E2_06_14",2,4,3.7e-24,-0.736965594166206,0.3191
"protein-DNA complex subunit organization","E2_06_14",3,3,3.7e-24,0,1
"response to fluid shear stress","E2_06_14",0,0,3.7e-24,0,1
"collagen fibril organization","E2_06_14",0,1,3.7e-24,-1,0.4195
"roof of mouth development","E2_06_14",1,1,3.7e-24,0,1
"regulation of protein dephosphorylation","E2_06_14",2,1,3.7e-24,0.584962500721156,0.665
"multicellular organism growth","E2_06_14",2,2,3.7e-24,0,1
"miRNA processing","E2_06_14",1,0,3.7e-24,1,0.4824
"small molecule catabolic process","E2_06_14",3,5,3.7e-24,-0.584962500721156,0.3137
"regulation of G0 to G1 transition","E2_06_14",0,1,3.7e-24,-1,0.5218
"circadian regulation of gene expression","E2_06_14",0,1,3.7e-24,-1,0.5059
"regulation of translational fidelity","E2_06_14",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","E2_06_14",1,0,3.7e-24,1,0.3517
"quinone biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"viral release from host cell","E2_06_14",0,0,3.7e-24,0,1
"exit from host cell","E2_06_14",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","E2_06_14",5,4,3.7e-24,0.263034405833794,0.8066
"regulation of cytokinesis","E2_06_14",4,1,3.7e-24,1.32192809488736,0.0569
"mitochondrion localization","E2_06_14",0,1,3.7e-24,-1,0.4662
"renal system development","E2_06_14",0,4,3.7e-24,-2.32192809488736,0.014
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E2_06_14",2,3,3.7e-24,-0.415037499278844,0.6098
"regulation of cell-substrate adhesion","E2_06_14",4,3,3.7e-24,0.321928094887362,0.7797
"centrosome localization","E2_06_14",1,0,3.7e-24,1,0.4104
"microtubule organizing center localization","E2_06_14",0,1,3.7e-24,-1,0.5217
"pinocytosis","E2_06_14",0,0,3.7e-24,0,1
"lamellipodium assembly","E2_06_14",0,1,3.7e-24,-1,0.4994
"cellular response to sterol depletion","E2_06_14",0,0,3.7e-24,0,1
"placenta development","E2_06_14",2,2,3.7e-24,0,1
"rhythmic process","E2_06_14",3,4,3.7e-24,-0.321928094887362,0.6386
"spindle localization","E2_06_14",1,1,3.7e-24,0,1
"carbohydrate derivative catabolic process","E2_06_14",3,2,3.7e-24,0.415037499278844,0.7425
"response to amino acid","E2_06_14",1,2,3.7e-24,-0.584962500721156,0.5877
"regulation of intracellular steroid hormone receptor signaling pathway","E2_06_14",0,1,3.7e-24,-1,0.4322
"regulation of neuron death","E2_06_14",4,4,3.7e-24,0,1
"ossification","E2_06_14",4,5,3.7e-24,-0.263034405833794,0.6768
"mammary gland epithelial cell proliferation","E2_06_14",2,0,3.7e-24,1.58496250072116,0.0838
"ribosomal subunit export from nucleus","E2_06_14",0,0,3.7e-24,0,1
"ribosome localization","E2_06_14",1,0,3.7e-24,1,0.1816
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E2_06_14",0,0,3.7e-24,0,1
"seminiferous tubule development","E2_06_14",0,0,3.7e-24,0,1
"cellular response to acid chemical","E2_06_14",0,1,3.7e-24,-1,0.4206
"positive regulation of kinase activity","E2_06_14",3,5,3.7e-24,-0.584962500721156,0.3172
"positive regulation by host of viral process","E2_06_14",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","E2_06_14",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","E2_06_14",1,0,3.7e-24,1,0.3455
"cellular lipid catabolic process","E2_06_14",4,3,3.7e-24,0.321928094887362,0.7783
"neuron apoptotic process","E2_06_14",2,3,3.7e-24,-0.415037499278844,0.592
"inner cell mass cell proliferation","E2_06_14",1,0,3.7e-24,1,0.1661
"polyamine biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"folic acid metabolic process","E2_06_14",0,0,3.7e-24,0,1
"organelle inheritance","E2_06_14",0,0,3.7e-24,0,1
"polyol metabolic process","E2_06_14",1,1,3.7e-24,0,1
"regulation of type I interferon-mediated signaling pathway","E2_06_14",0,1,3.7e-24,-1,0.4727
"intracellular lipid transport","E2_06_14",1,0,3.7e-24,1,0.4562
"fat cell differentiation","E2_06_14",5,3,3.7e-24,0.584962500721156,0.397
"iron ion homeostasis","E2_06_14",1,1,3.7e-24,0,1
"negative regulation of cell projection organization","E2_06_14",1,3,3.7e-24,-1,0.2515
"dicarboxylic acid metabolic process","E2_06_14",3,1,3.7e-24,1,0.4183
"regulation of anatomical structure size","E2_06_14",7,6,3.7e-24,0.192645077942396,0.8422
"regulation of small molecule metabolic process","E2_06_14",4,4,3.7e-24,0,1
"pentose-phosphate shunt","E2_06_14",3,0,3.7e-24,2,0.0129
"pericardium development","E2_06_14",1,0,3.7e-24,1,0.3306
"lysosomal protein catabolic process","E2_06_14",0,0,3.7e-24,0,1
"carbohydrate derivative transport","E2_06_14",1,1,3.7e-24,0,1
"alcohol biosynthetic process","E2_06_14",3,1,3.7e-24,1,0.4262
"regulation of membrane permeability","E2_06_14",1,1,3.7e-24,0,1
"signal peptide processing","E2_06_14",0,0,3.7e-24,0,1
"UV-damage excision repair","E2_06_14",0,0,3.7e-24,0,1
"biological process involved in interaction with host","E2_06_14",1,2,3.7e-24,-0.584962500721156,0.5265
"body morphogenesis","E2_06_14",1,1,3.7e-24,0,1
"extracellular vesicle biogenesis","E2_06_14",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","E2_06_14",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","E2_06_14",1,1,3.7e-24,0,1
"sterol biosynthetic process","E2_06_14",1,1,3.7e-24,0,1
"polyamine metabolic process","E2_06_14",0,0,3.7e-24,0,1
"magnesium ion transport","E2_06_14",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","E2_06_14",0,0,3.7e-24,0,1
"positive regulation of neuron migration","E2_06_14",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","E2_06_14",1,1,3.7e-24,0,1
"monosaccharide biosynthetic process","E2_06_14",1,1,3.7e-24,0,1
"response to acid chemical","E2_06_14",0,1,3.7e-24,-1,0.418
"regulation of carbohydrate metabolic process","E2_06_14",2,2,3.7e-24,0,1
"positive regulation of nervous system development","E2_06_14",6,3,3.7e-24,0.807354922057604,0.274
"regulation of circadian rhythm","E2_06_14",1,1,3.7e-24,0,1
"trabecula morphogenesis","E2_06_14",0,0,3.7e-24,0,1
"pigment accumulation","E2_06_14",0,0,3.7e-24,0,1
"cellular pigment accumulation","E2_06_14",0,0,3.7e-24,0,1
"regulation of pinocytosis","E2_06_14",1,0,3.7e-24,1,0.2351
"regulation of ligase activity","E2_06_14",1,0,3.7e-24,1,0.2128
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","E2_06_14",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","E2_06_14",1,1,3.7e-24,0,1
"substantia nigra development","E2_06_14",0,1,3.7e-24,-1,0.4724
"negative regulation of GTPase activity","E2_06_14",1,0,3.7e-24,1,0.4778
"axon extension","E2_06_14",1,1,3.7e-24,0,1
"positive regulation of epithelial to mesenchymal transition","E2_06_14",0,0,3.7e-24,0,1
"one-carbon metabolic process","E2_06_14",0,0,3.7e-24,0,1
"NADPH regeneration","E2_06_14",0,0,3.7e-24,0,1
"cellular response to dsRNA","E2_06_14",0,0,3.7e-24,0,1
"neuron projection organization","E2_06_14",1,1,3.7e-24,0,1
"postsynapse organization","E2_06_14",9,2,3.7e-24,1.73696559416621,0.001
"regulation of ketone biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"mitochondrion distribution","E2_06_14",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","E2_06_14",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","E2_06_14",0,0,3.7e-24,0,1
"regulation of cell division","E2_06_14",2,2,3.7e-24,0,1
"intermembrane lipid transfer","E2_06_14",1,1,3.7e-24,0,1
"organophosphate ester transport","E2_06_14",1,2,3.7e-24,-0.584962500721156,0.5479
"movement in host","E2_06_14",2,3,3.7e-24,-0.415037499278844,0.6235
"extracellular matrix assembly","E2_06_14",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","E2_06_14",1,0,3.7e-24,1,0.4521
"regulation of ATP-dependent activity","E2_06_14",0,1,3.7e-24,-1,0.431
"cell migration involved in heart development","E2_06_14",0,0,3.7e-24,0,1
"cellular response to fluid shear stress","E2_06_14",1,0,3.7e-24,1,0.257
"sphingomyelin biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"ether lipid biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"embryonic body morphogenesis","E2_06_14",0,0,3.7e-24,0,1
"amino sugar biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"glycerol ether biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"pigmentation","E2_06_14",4,1,3.7e-24,1.32192809488736,0.0703
"cellular response to ketone","E2_06_14",0,1,3.7e-24,-1,0.4209
"nonribosomal peptide biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"glial cell apoptotic process","E2_06_14",1,0,3.7e-24,1,0.2877
"lipoprotein catabolic process","E2_06_14",0,0,3.7e-24,0,1
"suppression of viral release by host","E2_06_14",0,0,3.7e-24,0,1
"chaperone-mediated autophagy","E2_06_14",0,0,3.7e-24,0,1
"regulation of steroid hormone biosynthetic process","E2_06_14",0,0,3.7e-24,0,1
"synaptic vesicle lumen acidification","E2_06_14",0,0,3.7e-24,0,1
"semaphorin-plexin signaling pathway involved in neuron projection guidance","E2_06_14",0,0,3.7e-24,0,1
"regulation of Golgi organization","E2_06_14",0,0,3.7e-24,0,1
"Schwann cell differentiation","E2_06_14",1,0,3.7e-24,1,0.445
"neurotrophin signaling pathway","E2_06_14",0,0,3.7e-24,0,1
"regulation of microtubule depolymerization","E2_06_14",0,0,3.7e-24,0,1
"basement membrane organization","E2_06_14",0,0,3.7e-24,0,1
"establishment or maintenance of epithelial cell apical/basal polarity","E2_06_14",2,1,3.7e-24,0.584962500721156,0.6259
"face development","E2_06_14",0,1,3.7e-24,-1,0.5053
"osteoblast differentiation","E2_06_14",1,3,3.7e-24,-1,0.2221
"appendage development","E2_06_14",3,2,3.7e-24,0.415037499278844,0.7392
"limb development","E2_06_14",2,2,3.7e-24,0,1
"regulation of ATP metabolic process","E2_06_14",0,1,3.7e-24,-1,0.4729
"developmental growth involved in morphogenesis","E2_06_14",2,2,3.7e-24,0,1
"embryonic organ development","E2_06_14",2,5,3.7e-24,-1,0.1088
"negative regulation of growth","E2_06_14",6,3,3.7e-24,0.807354922057604,0.2792
"microtubule depolymerization","E2_06_14",0,1,3.7e-24,-1,0.5173
"heme metabolic process","E2_06_14",1,0,3.7e-24,1,0.4169
"regulation of neuron apoptotic process","E2_06_14",7,3,3.7e-24,1,0.2386
"plasma membrane tubulation","E2_06_14",0,0,3.7e-24,0,1
"exosomal secretion","E2_06_14",0,0,3.7e-24,0,1
"vasculogenesis","E2_06_14",0,1,3.7e-24,-1,0.4118
"toxin transport","E2_06_14",1,0,3.7e-24,1,0.4577
"ncRNA processing","E2_08_16",8,11,3.7e-24,-0.365037499278844,0.3222
"ribosome biogenesis","E2_08_16",4,8,3.7e-24,-0.79799690655495,0.0975
"rRNA metabolic process","E2_08_16",8,6,3.7e-24,0.412570079384708,0.5415
"proteasome-mediated ubiquitin-dependent protein catabolic process","E2_08_16",15,11,3.7e-24,0.465037499278844,0.3788
"regulation of response to DNA damage stimulus","E2_08_16",7,8,3.7e-24,-0.119925001442312,0.7303
"establishment of protein localization to organelle","E2_08_16",9,10,3.7e-24,-0.087503523749935,0.7603
"macroautophagy","E2_08_16",8,9,3.7e-24,-0.10200309344505,0.7588
"regulation of chromosome organization","E2_08_16",4,6,3.7e-24,-0.435426827170242,0.432
"Golgi vesicle transport","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.4675
"double-strand break repair","E2_08_16",7,7,3.7e-24,0.05,1
"histone modification","E2_08_16",11,11,3.7e-24,0.05,1
"sister chromatid segregation","E2_08_16",2,6,3.7e-24,-1.17239242133645,0.0455
"DNA replication","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.477
"chromosome segregation","E2_08_16",7,9,3.7e-24,-0.271928094887362,0.5203
"mitochondrial gene expression","E2_08_16",5,4,3.7e-24,0.313034405833794,0.799
"nucleocytoplasmic transport","E2_08_16",12,8,3.7e-24,0.58051471669878,0.2995
"nuclear transport","E2_08_16",8,8,3.7e-24,0.05,1
"regulation of DNA repair","E2_08_16",6,5,3.7e-24,0.272392421336448,0.8184
"peptidyl-lysine modification","E2_08_16",3,8,3.7e-24,-1.11992500144231,0.028
"protein targeting","E2_08_16",6,8,3.7e-24,-0.312570079384708,0.4849
"cytoplasmic translation","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6676
"regulation of autophagy","E2_08_16",7,7,3.7e-24,0.05,1
"signal transduction in response to DNA damage","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.26
"regulation of intracellular transport","E2_08_16",11,7,3.7e-24,0.634962500721156,0.2668
"protein localization to nucleus","E2_08_16",7,6,3.7e-24,0.242645077942396,0.8443
"microtubule cytoskeleton organization involved in mitosis","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6385
"telomere maintenance","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5979
"cell cycle checkpoint signaling","E2_08_16",6,5,3.7e-24,0.272392421336448,0.821
"regulation of protein modification by small protein conjugation or removal","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3058
"cellular respiration","E2_08_16",5,5,3.7e-24,0.05,1
"cellular component disassembly","E2_08_16",6,11,3.7e-24,-0.727607578663552,0.0834
"nuclear chromosome segregation","E2_08_16",8,8,3.7e-24,0.05,1
"regulation of protein stability","E2_08_16",7,7,3.7e-24,0.05,1
"regulation of cell cycle phase transition","E2_08_16",8,11,3.7e-24,-0.365037499278844,0.33
"regulation of protein catabolic process","E2_08_16",10,8,3.7e-24,0.339506617194985,0.6015
"response to endoplasmic reticulum stress","E2_08_16",6,6,3.7e-24,0.05,1
"vesicle organization","E2_08_16",9,8,3.7e-24,0.20200309344505,0.8601
"mitochondrial respiratory chain complex assembly","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7588
"DNA-templated transcription elongation","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5914
"mitochondrial transport","E2_08_16",1,4,3.7e-24,-1.27192809488736,0.0663
"establishment of organelle localization","E2_08_16",9,10,3.7e-24,-0.087503523749935,0.7598
"regulation of intracellular protein transport","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6745
"response to UV","E2_08_16",4,4,3.7e-24,0.05,1
"RNA localization","E2_08_16",7,5,3.7e-24,0.465037499278844,0.4944
"response to topologically incorrect protein","E2_08_16",4,4,3.7e-24,0.05,1
"organelle fission","E2_08_16",10,11,3.7e-24,-0.075530882083859,0.7696
"non-membrane-bounded organelle assembly","E2_08_16",2,9,3.7e-24,-1.68696559416621,0.0058
"protein polyubiquitination","E2_08_16",6,6,3.7e-24,0.05,1
"methylation","E2_08_16",5,8,3.7e-24,-0.534962500721156,0.2471
"phospholipid biosynthetic process","E2_08_16",3,6,3.7e-24,-0.757354922057604,0.1572
"oxidative phosphorylation","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6522
"establishment of protein localization to membrane","E2_08_16",9,6,3.7e-24,0.564573172829758,0.3104
"in utero embryonic development","E2_08_16",4,9,3.7e-24,-0.95,0.0532
"vacuole organization","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.2839
"nuclear-transcribed mRNA catabolic process","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.599
"protein folding","E2_08_16",1,5,3.7e-24,-1.53496250072116,0.0475
"DNA conformation change","E2_08_16",4,2,3.7e-24,0.786965594166206,0.3118
"regulation of chromosome segregation","E2_08_16",1,3,3.7e-24,-0.95,0.1994
"regulation of apoptotic signaling pathway","E2_08_16",4,7,3.7e-24,-0.628071905112638,0.2033
"cell cycle G2/M phase transition","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.2824
"vacuolar transport","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6658
"response to ionizing radiation","E2_08_16",7,4,3.7e-24,0.728071905112638,0.3475
"cellular response to UV","E2_08_16",2,2,3.7e-24,0.05,1
"regulation of binding","E2_08_16",5,8,3.7e-24,-0.534962500721156,0.2507
"nucleic acid transport","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6453
"RNA transport","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5984
"ribonucleoprotein complex subunit organization","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6746
"regulation of DNA replication","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5982
"ribose phosphate metabolic process","E2_08_16",7,10,3.7e-24,-0.409431618637297,0.2987
"proton motive force-driven ATP synthesis","E2_08_16",2,2,3.7e-24,0.05,1
"ribonucleotide metabolic process","E2_08_16",7,9,3.7e-24,-0.271928094887362,0.5264
"telomere organization","E2_08_16",6,5,3.7e-24,0.272392421336448,0.8243
"cellular response to topologically incorrect protein","E2_08_16",1,3,3.7e-24,-0.95,0.2688
"Golgi organization","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7756
"ribonucleoprotein complex assembly","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3163
"cellular nitrogen compound catabolic process","E2_08_16",4,10,3.7e-24,-1.08750352374993,0.0239
"negative regulation of phosphorus metabolic process","E2_08_16",8,9,3.7e-24,-0.10200309344505,0.7472
"heterocycle catabolic process","E2_08_16",6,9,3.7e-24,-0.464573172829758,0.2733
"mitochondrial membrane organization","E2_08_16",1,3,3.7e-24,-0.95,0.268
"regulation of protein-containing complex assembly","E2_08_16",10,9,3.7e-24,0.187503523749935,0.8678
"positive regulation of cellular component biogenesis","E2_08_16",9,9,3.7e-24,0.05,1
"response to oxidative stress","E2_08_16",5,10,3.7e-24,-0.824469117916141,0.0767
"regulation of supramolecular fiber organization","E2_08_16",3,7,3.7e-24,-0.95,0.0703
"positive regulation of protein localization","E2_08_16",11,10,3.7e-24,0.175530882083859,0.8713
"positive regulation of cell projection organization","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.4628
"negative regulation of transferase activity","E2_08_16",3,6,3.7e-24,-0.757354922057604,0.1551
"autophagy of mitochondrion","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5353
"positive regulation of amide metabolic process","E2_08_16",4,4,3.7e-24,0.05,1
"chromatin remodeling","E2_08_16",3,7,3.7e-24,-0.95,0.0663
"viral process","E2_08_16",5,9,3.7e-24,-0.686965594166206,0.142
"macromolecule deacylation","E2_08_16",0,3,3.7e-24,-1.95,0.0374
"mitotic cytokinesis","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.581
"aromatic compound catabolic process","E2_08_16",10,10,3.7e-24,0.05,1
"vesicle localization","E2_08_16",1,4,3.7e-24,-1.27192809488736,0.0691
"establishment or maintenance of cell polarity","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3292
"Wnt signaling pathway","E2_08_16",5,10,3.7e-24,-0.824469117916141,0.0708
"cell-cell signaling by wnt","E2_08_16",11,9,3.7e-24,0.313034405833794,0.6179
"ATP metabolic process","E2_08_16",5,4,3.7e-24,0.313034405833794,0.8091
"cellular response to chemical stress","E2_08_16",3,7,3.7e-24,-0.95,0.0941
"regulation of vacuole organization","E2_08_16",0,1,3.7e-24,-0.95,0.4365
"cellular response to external stimulus","E2_08_16",4,7,3.7e-24,-0.628071905112638,0.2191
"negative regulation of protein phosphorylation","E2_08_16",6,6,3.7e-24,0.05,1
"negative regulation of catabolic process","E2_08_16",10,7,3.7e-24,0.509431618637297,0.3402
"regulation of microtubule cytoskeleton organization","E2_08_16",4,4,3.7e-24,0.05,1
"chromosome localization","E2_08_16",2,2,3.7e-24,0.05,1
"negative regulation of mitotic nuclear division","E2_08_16",0,1,3.7e-24,-0.95,0.4212
"regulation of actin filament organization","E2_08_16",5,5,3.7e-24,0.05,1
"dephosphorylation","E2_08_16",9,7,3.7e-24,0.371928094887362,0.5782
"glycosylation","E2_08_16",5,6,3.7e-24,-0.172392421336448,0.6953
"positive regulation of establishment of protein localization","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.4743
"regulation of microtubule-based process","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3358
"cell-substrate junction organization","E2_08_16",5,2,3.7e-24,1.05,0.1821
"protein-containing complex localization","E2_08_16",5,3,3.7e-24,0.634962500721156,0.4121
"mitochondrial transmembrane transport","E2_08_16",4,2,3.7e-24,0.786965594166206,0.2693
"stem cell population maintenance","E2_08_16",3,3,3.7e-24,0.05,1
"ribosome assembly","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6744
"intraciliary transport","E2_08_16",1,1,3.7e-24,0.05,1
"Golgi to plasma membrane protein transport","E2_08_16",0,1,3.7e-24,-0.95,0.4332
"response to amino acid starvation","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6537
"cellular response to extracellular stimulus","E2_08_16",5,5,3.7e-24,0.05,1
"cell growth","E2_08_16",9,10,3.7e-24,-0.087503523749935,0.7612
"protein glycosylation","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3403
"macromolecule glycosylation","E2_08_16",1,4,3.7e-24,-1.27192809488736,0.0612
"maintenance of cell number","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.3003
"response to reactive oxygen species","E2_08_16",10,4,3.7e-24,1.18750352374994,0.0762
"regulation of cell morphogenesis","E2_08_16",9,5,3.7e-24,0.786965594166206,0.1934
"regulation of cellular component size","E2_08_16",9,7,3.7e-24,0.371928094887362,0.577
"cell-substrate junction assembly","E2_08_16",2,2,3.7e-24,0.05,1
"membrane fission","E2_08_16",4,1,3.7e-24,1.37192809488736,0.0316
"membrane docking","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1455
"fibroblast migration","E2_08_16",0,1,3.7e-24,-0.95,0.4134
"nucleus organization","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.6045
"regulation of cell growth","E2_08_16",4,9,3.7e-24,-0.95,0.0497
"fibroblast proliferation","E2_08_16",0,3,3.7e-24,-1.95,0.0686
"cell cycle G1/S phase transition","E2_08_16",5,6,3.7e-24,-0.172392421336448,0.7038
"actin filament organization","E2_08_16",9,8,3.7e-24,0.20200309344505,0.8713
"response to oxygen levels","E2_08_16",9,7,3.7e-24,0.371928094887362,0.5779
"epigenetic regulation of gene expression","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6621
"organelle fusion","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7398
"lipoprotein metabolic process","E2_08_16",3,3,3.7e-24,0.05,1
"protein lipidation","E2_08_16",4,2.5,3.7e-24,0.564573172829758,0.5305
"regulation of plasma membrane bounded cell projection assembly","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7871
"regulation of actin filament-based process","E2_08_16",4,7,3.7e-24,-0.628071905112638,0.2265
"regulation of GTPase activity","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.4822
"nuclear envelope organization","E2_08_16",1,1,3.7e-24,0.05,1
"protein autophosphorylation","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6813
"connective tissue development","E2_08_16",5,5,3.7e-24,0.05,1
"cellular response to heat","E2_08_16",0,1,3.7e-24,-0.95,0.4101
"myeloid cell homeostasis","E2_08_16",5,4,3.7e-24,0.313034405833794,0.8021
"regulation of neuron projection development","E2_08_16",6,9,3.7e-24,-0.464573172829758,0.2822
"receptor metabolic process","E2_08_16",0,1,3.7e-24,-0.95,0.4192
"maintenance of protein location in cell","E2_08_16",2,2,3.7e-24,0.05,1
"apoptotic mitochondrial changes","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.0934
"response to transforming growth factor beta","E2_08_16",0,6,3.7e-24,-2.7573549220576,0.0031
"neural tube development","E2_08_16",3,3,3.7e-24,0.05,1
"maintenance of protein location","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1332
"regulation of ubiquitin-protein transferase activity","E2_08_16",1,1,3.7e-24,0.05,1
"cilium assembly","E2_08_16",2,7,3.7e-24,-1.36503749927884,0.0297
"mRNA export from nucleus","E2_08_16",0,1,3.7e-24,-0.95,0.4151
"regulation of cell-substrate junction organization","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6675
"membrane biogenesis","E2_08_16",0,1,3.7e-24,-0.95,0.4158
"cilium organization","E2_08_16",6,6,3.7e-24,0.05,1
"platelet-derived growth factor receptor signaling pathway","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6446
"iron-sulfur cluster assembly","E2_08_16",0,1,3.7e-24,-0.95,0.4922
"metallo-sulfur cluster assembly","E2_08_16",0,0,3.7e-24,0.05,1
"centromere complex assembly","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6538
"cellular response to oxygen levels","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5958
"fatty acid beta-oxidation","E2_08_16",2,2,3.7e-24,0.05,1
"organelle localization by membrane tethering","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1492
"autophagosome maturation","E2_08_16",1,1,3.7e-24,0.05,1
"cellular response to transforming growth factor beta stimulus","E2_08_16",5,5,3.7e-24,0.05,1
"nucleotide catabolic process","E2_08_16",2,2,3.7e-24,0.05,1
"tube closure","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.527
"regulation of stem cell differentiation","E2_08_16",1,1,3.7e-24,0.05,1
"substrate adhesion-dependent cell spreading","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5308
"chondrocyte differentiation","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7796
"regulation of fibroblast proliferation","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5309
"morphogenesis of an epithelial sheet","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1272
"microtubule polymerization","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5509
"response to virus","E2_08_16",6,7,3.7e-24,-0.142645077942396,0.7119
"membrane assembly","E2_08_16",2,1,3.7e-24,0.634962500721156,0.659
"COPII vesicle coating","E2_08_16",0,0,3.7e-24,0.05,1
"erythrocyte differentiation","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7524
