"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"cellular response to external stimulus","C1_05_24",3,3,3.7e-24,0,1
"negative regulation of protein phosphorylation","C1_05_24",1,3,3.7e-24,-1,0.2437
"negative regulation of catabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5968
"regulation of microtubule cytoskeleton organization","C1_05_24",0,1,3.7e-24,-1,0.4128
"chromosome localization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6415
"negative regulation of mitotic nuclear division","C1_05_24",0,0,3.7e-24,0,1
"regulation of actin filament organization","C1_05_24",2,2,3.7e-24,0,1
"dephosphorylation","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3168
"glycosylation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1201
"positive regulation of establishment of protein localization","C1_05_24",1,3,3.7e-24,-1,0.2147
"regulation of microtubule-based process","C1_05_24",2,2,3.7e-24,0,1
"cell-substrate junction organization","C1_05_24",0,1,3.7e-24,-1,0.4116
"protein-containing complex localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5373
"mitochondrial transmembrane transport","C1_05_24",1,1,3.7e-24,0,1
"stem cell population maintenance","C1_05_24",0,1,3.7e-24,-1,0.4048
"ribosome assembly","C1_05_24",3,1,3.7e-24,1,0.4507
"intraciliary transport","C1_05_24",1,1,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C1_05_24",0,0,3.7e-24,0,1
"response to amino acid starvation","C1_05_24",0,1,3.7e-24,-1,0.4856
"cellular response to extracellular stimulus","C1_05_24",2,2,3.7e-24,0,1
"cell growth","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2666
"protein glycosylation","C1_05_24",1,3,3.7e-24,-1,0.2377
"macromolecule glycosylation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7368
"maintenance of cell number","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1228
"response to reactive oxygen species","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7348
"regulation of cell morphogenesis","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1064
"regulation of cellular component size","C1_05_24",0,4,3.7e-24,-2.32192809488736,0.0228
"cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4854
"membrane fission","C1_05_24",0,0,3.7e-24,0,1
"membrane docking","C1_05_24",0,1,3.7e-24,-1,0.4853
"fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"nucleus organization","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2754
"regulation of cell growth","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4567
"fibroblast proliferation","C1_05_24",0,1,3.7e-24,-1,0.4175
"cell cycle G1/S phase transition","C1_05_24",2,2,3.7e-24,0,1
"actin filament organization","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.652
"response to oxygen levels","C1_05_24",3,3,3.7e-24,0,1
"epigenetic regulation of gene expression","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5718
"organelle fusion","C1_05_24",0,1,3.7e-24,-1,0.4187
"lipoprotein metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4078
"protein lipidation","C1_05_24",0,1,3.7e-24,-1,0.418
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",2,2,3.7e-24,0,1
"regulation of actin filament-based process","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6705
"regulation of GTPase activity","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5991
"nuclear envelope organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1506
"protein autophosphorylation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1313
"connective tissue development","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7764
"cellular response to heat","C1_05_24",0,0,3.7e-24,0,1
"myeloid cell homeostasis","C1_05_24",4,2,3.7e-24,0.736965594166206,0.278
"regulation of neuron projection development","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6501
"receptor metabolic process","C1_05_24",1,1,3.7e-24,0,1
"maintenance of protein location in cell","C1_05_24",0,1,3.7e-24,-1,0.5099
"apoptotic mitochondrial changes","C1_05_24",0,1,3.7e-24,-1,0.4046
"response to transforming growth factor beta","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0833
"neural tube development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5904
"maintenance of protein location","C1_05_24",1,1,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",1,0,3.7e-24,1,0.4588
"cilium assembly","C1_05_24",1,3,3.7e-24,-1,0.2079
"mRNA export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate junction organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1155
"membrane biogenesis","C1_05_24",1,1,3.7e-24,0,1
"cilium organization","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6464
"platelet-derived growth factor receptor signaling pathway","C1_05_24",0,1,3.7e-24,-1,0.5104
"iron-sulfur cluster assembly","C1_05_24",1,1,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0696
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",1,1,3.7e-24,0,1
"fatty acid beta-oxidation","C1_05_24",0,0,3.7e-24,0,1
"organelle localization by membrane tethering","C1_05_24",1,0,3.7e-24,1,0.486
"autophagosome maturation","C1_05_24",1,1,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","C1_05_24",1,3,3.7e-24,-1,0.2613
"nucleotide catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4177
"tube closure","C1_05_24",1,1,3.7e-24,0,1
"regulation of stem cell differentiation","C1_05_24",0,1,3.7e-24,-1,0.5242
"substrate adhesion-dependent cell spreading","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6256
"chondrocyte differentiation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1754
"regulation of fibroblast proliferation","C1_05_24",1,0,3.7e-24,1,0.4891
"morphogenesis of an epithelial sheet","C1_05_24",0,0,3.7e-24,0,1
"microtubule polymerization","C1_05_24",1,1,3.7e-24,0,1
"response to virus","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6473
"membrane assembly","C1_05_24",0,1,3.7e-24,-1,0.4658
"COPII vesicle coating","C1_05_24",0,0,3.7e-24,0,1
"erythrocyte differentiation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5661
"organophosphate catabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5403
"regulation of embryonic development","C1_05_24",1,1,3.7e-24,0,1
"regulation of focal adhesion assembly","C1_05_24",1,0,3.7e-24,1,0.4865
"regulation of cell-substrate junction assembly","C1_05_24",1,0,3.7e-24,1,0.458
"regulation of extracellular matrix organization","C1_05_24",0,0,3.7e-24,0,1
"GPI anchor biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium organization","C1_05_24",3,1,3.7e-24,1,0.4221
"positive regulation of stem cell population maintenance","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0841
"monosaccharide metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5272
"U2-type prespliceosome assembly","C1_05_24",0,0,3.7e-24,0,1
"heterochromatin formation","C1_05_24",0,1,3.7e-24,-1,0.5159
"peroxisome organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C1_05_24",1,0,3.7e-24,1,0.319
"cellular pigmentation","C1_05_24",0,1,3.7e-24,-1,0.4791
"regulation of fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"cellular carbohydrate metabolic process","C1_05_24",1,3,3.7e-24,-1,0.235
"positive regulation of axonogenesis","C1_05_24",0,1,3.7e-24,-1,0.4998
"kinetochore organization","C1_05_24",1,0,3.7e-24,1,0.2575
"stem cell differentiation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0784
"proton transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.4387
"cellular response to insulin stimulus","C1_05_24",6,2,3.7e-24,1.22239242133645,0.1239
"establishment of mitotic spindle localization","C1_05_24",0,0,3.7e-24,0,1
"cell redox homeostasis","C1_05_24",0,0,3.7e-24,0,1
"stress granule assembly","C1_05_24",0,0,3.7e-24,0,1
"protein neddylation","C1_05_24",1,0,3.7e-24,1,0.4021
"regulation of mitochondrial membrane potential","C1_05_24",3,0,3.7e-24,2,0.0136
"neuron death","C1_05_24",4,4,3.7e-24,0,1
"defense response to virus","C1_05_24",3,3,3.7e-24,0,1
"sulfur compound metabolic process","C1_05_24",3,3,3.7e-24,0,1
"NADP metabolic process","C1_05_24",0,0,3.7e-24,0,1
"vacuolar acidification","C1_05_24",1,0,3.7e-24,1,0.3604
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",0,0,3.7e-24,0,1
"water-soluble vitamin metabolic process","C1_05_24",1,1,3.7e-24,0,1
"interferon-beta production","C1_05_24",0,0,3.7e-24,0,1
"regulation of interferon-beta production","C1_05_24",0,1,3.7e-24,-1,0.5198
"branched-chain amino acid metabolic process","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0655
"regulation of mitochondrial membrane permeability","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6388
"respiratory tube development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.564
"cellular senescence","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of neurogenesis","C1_05_24",2,2,3.7e-24,0,1
"mitochondrial outer membrane permeabilization","C1_05_24",1,0,3.7e-24,1,0.3629
"immune system development","C1_05_24",1,1,3.7e-24,0,1
"clathrin-dependent endocytosis","C1_05_24",1,0,3.7e-24,1,0.3883
"positive regulation of viral process","C1_05_24",1,1,3.7e-24,0,1
"bone development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5753
"cell-substrate adhesion","C1_05_24",3,3,3.7e-24,0,1
"positive regulation of microtubule polymerization","C1_05_24",1,0,3.7e-24,1,0.3372
"pteridine-containing compound metabolic process","C1_05_24",1,0,3.7e-24,1,0.2778
"response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"response to insulin","C1_05_24",4,2,3.7e-24,0.736965594166206,0.3349
"ubiquinone metabolic process","C1_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5767
"regulation of generation of precursor metabolites and energy","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6547
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",1,0,3.7e-24,1,0.3787
"mitochondrial genome maintenance","C1_05_24",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","C1_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C1_05_24",0,0,3.7e-24,0,1
"response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C1_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C1_05_24",2,2,3.7e-24,0,1
"protein-DNA complex subunit organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5281
"response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
"collagen fibril organization","C1_05_24",1,0,3.7e-24,1,0.415
"roof of mouth development","C1_05_24",0,1,3.7e-24,-1,0.4935
"regulation of protein dephosphorylation","C1_05_24",0,1,3.7e-24,-1,0.5114
"multicellular organism growth","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6549
"miRNA processing","C1_05_24",0,0,3.7e-24,0,1
"small molecule catabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6041
"regulation of G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6342
"regulation of translational fidelity","C1_05_24",1,0,3.7e-24,1,0.2231
"ubiquinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0299
"quinone biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.2687
"viral release from host cell","C1_05_24",1,0,3.7e-24,1,0.4453
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1242
"regulation of cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"mitochondrion localization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6478
"renal system development","C1_05_24",3,3,3.7e-24,0,1
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5837
"regulation of cell-substrate adhesion","C1_05_24",1,1,3.7e-24,0,1
"centrosome localization","C1_05_24",0,0,3.7e-24,0,1
"microtubule organizing center localization","C1_05_24",0,0,3.7e-24,0,1
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",1,1,3.7e-24,0,1
"rhythmic process","C1_05_24",5,3,3.7e-24,0.584962500721156,0.3813
"spindle localization","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative catabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5761
"response to amino acid","C1_05_24",1,1,3.7e-24,0,1
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",0,1,3.7e-24,-1,0.4455
"regulation of neuron death","C1_05_24",0,3,3.7e-24,-2,0.0714
"ossification","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8145
"mammary gland epithelial cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C1_05_24",3,1,3.7e-24,1,0.4141
"positive regulation of kinase activity","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7823
"positive regulation by host of viral process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C1_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C1_05_24",2,2,3.7e-24,0,1
"neuron apoptotic process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7518
"inner cell mass cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",1,0,3.7e-24,1,0.2448
"polyol metabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of type I interferon-mediated signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"intracellular lipid transport","C1_05_24",1,0,3.7e-24,1,0.3622
"fat cell differentiation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5555
"iron ion homeostasis","C1_05_24",0,1,3.7e-24,-1,0.4307
"negative regulation of cell projection organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6758
"dicarboxylic acid metabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of anatomical structure size","C1_05_24",3,5,3.7e-24,-0.584962500721156,0.3314
"regulation of small molecule metabolic process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7818
"pentose-phosphate shunt","C1_05_24",0,0,3.7e-24,0,1
"pericardium development","C1_05_24",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",0,1,3.7e-24,-1,0.4369
"alcohol biosynthetic process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1812
"regulation of membrane permeability","C1_05_24",1,1,3.7e-24,0,1
"signal peptide processing","C1_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1053
"body morphogenesis","C1_05_24",0,1,3.7e-24,-1,0.5314
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.454
"sterol biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"polyamine metabolic process","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",0,1,3.7e-24,-1,0.445
"monosaccharide biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.493
"response to acid chemical","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6604
"regulation of carbohydrate metabolic process","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of nervous system development","C1_05_24",2,2,3.7e-24,0,1
"regulation of circadian rhythm","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6659
"trabecula morphogenesis","C1_05_24",1,0,3.7e-24,1,0.4857
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"regulation of ligase activity","C1_05_24",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C1_05_24",1,0,3.7e-24,1,0.4082
"substantia nigra development","C1_05_24",1,0,3.7e-24,1,0.3056
"negative regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"axon extension","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of epithelial to mesenchymal transition","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0672
"one-carbon metabolic process","C1_05_24",0,0,3.7e-24,0,1
"NADPH regeneration","C1_05_24",0,0,3.7e-24,0,1
"cellular response to dsRNA","C1_05_24",0,0,3.7e-24,0,1
"neuron projection organization","C1_05_24",1,1,3.7e-24,0,1
"postsynapse organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5796
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C1_05_24",2,2,3.7e-24,0,1
"intermembrane lipid transfer","C1_05_24",0,0,3.7e-24,0,1
"organophosphate ester transport","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6406
"movement in host","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5802
"extracellular matrix assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","C1_05_24",1,0,3.7e-24,1,0.3287
"regulation of ATP-dependent activity","C1_05_24",0,0,3.7e-24,0,1
