"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0060089","GO:0060089","molecular transducer activity",482,-0.404666023989576,-1.56671403662868,5.38079364737403e-05,0.00415148925255089,0.0036075280486038,2093,"tags=28%, list=15%, signal=25%","11231/56413/9214/6785/3597/4882/219960/2044/55334/4040/8764/11057/3572/4756/23566/259290/56833/3459/6575/7804/8322/10154/728/4853/54538/79139/8793/2149/9568/64135/2202/6574/2348/23596/5786/114908/3480/6272/79957/6774/3588/285601/202018/8434/5362/5618/3455/3454/943/343171/100507588/1815/3363/290/2743/5817/4864/5361/79627/7855/3685/1236/2825/51232/8828/7301/2022/10267/1956/7436/5621/116444/7048/3556/4035/7010/2152/51554/23654/950/2352/5797/147/2863/238/7095/26280/8506/55362/51704/5365/81491/4052/5796/3688/3269/22861/83941/6869/54329/8797/961/6095/3140/390059/659/9180/8455/8323/3357/2065/3383/3673/4233/3482/1230/2898/355/8795/960/1129/4179/23471/53833/10347/6238/60401/6385/10159/5026/2151/136/367/9052/57007/92737"
"GO:0008017","GO:0008017","microtubule binding",219,0.475534813251256,1.68598749692654,6.26991522862162e-05,0.00449194641021963,0.00390337579646519,1395,"tags=23%, list=10%, signal=21%","5347/332/9055/9787/1062/3833/10112/220134/51203/79187/29127/10615/24137/1063/3832/11004/9928/3835/54627/146909/56992/9493/283431/147841/79805/9585/1410/51512/55083/2242/81610/81930/120892/57509/90417/84722/2735/55559/93323/3797/10018/4744/84142/55342/4600/22983/7840/4968/91978/7461/3801"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity",41,-0.732050927229722,-2.00756573438178,0.000214570214459646,0.0134508703189391,0.0116884301034597,1396,"tags=27%, list=10%, signal=24%","280664/5271/327657/8434/58189/51232/5054/334/135228/351/6695"
"GO:0015318","GO:0015318","inorganic molecular entity transmembrane transporter activity",362,-0.40930033193338,-1.53902004427345,0.000304826503225032,0.0169856101519282,0.0147600201561595,2165,"tags=29%, list=16%, signal=25%","7220/162514/27032/1497/57468/93380/27094/488/57130/4509/23315/9990/55334/610/529/84102/302/1185/6575/8542/253512/27069/4513/201266/55238/54822/1186/113235/5311/10479/89845/57380/6574/81033/51393/11261/206358/196527/90550/81539/133308/9424/24145/50651/3775/493/8604/148867/10057/5663/26503/7782/3781/2743/23704/1317/84286/3685/525/528/535/6335/9551/64078/284129/368/514/116444/6526/256471/7922/1182/3709/6558/781/477/360/54795/57620/53373/57185/538/55362/54499/9497/56172/4891/114780/9213/523/123606/6563/3708/254428/23155/2898/84061/83959/54407/1528/6505/84561/84679/3778"
"GO:0042277","GO:0042277","peptide binding",182,-0.488377605811047,-1.70987002982258,0.000365975431013003,0.0184927246944412,0.0160696605415305,1781,"tags=26%, list=13%, signal=23%","3836/7804/8322/811/1471/54103/55176/3480/1200/6729/5202/4311/285601/10471/3108/5618/6891/3339/4820/290/26119/3105/9520/7855/2825/10267/29953/5621/6892/4035/100507436/1889/22883/6890/8140/3106/83941/567/1718/3107/3673/4012/4043/64167/323/3949/3133/57214"
"GO:0003735","GO:0003735","structural constituent of ribosome",155,0.496348608921439,1.67856565519918,0.0003687482491414,0.0184927246944412,0.0160696605415305,3432,"tags=41%, list=25%, signal=31%","6158/388524/6234/51373/6147/6141/7311/6209/6137/6193/10884/78988/6217/6134/6161/128308/51116/6205/2197/29088/6231/6142/116832/6183/51253/6210/6227/6159/65003/6181/6176/55133/6204/51073/11222/6136/6201/6124/6175/64975/65005/65008/6150/6191/6187/6130/6202/6182/54948/6189/6139/60488/6154/6228/28977/65993/6188/3921/51081/55272/4701/6128/124995/84545"
"GO:0008301","GO:0008301","DNA binding, bending",14,0.844796915221769,1.88902331541466,0.000445959357964705,0.0212998683827905,0.018508989894475,430,"tags=36%, list=3%, signal=35%","3148/7153/3146/11277/3149"
"GO:0022804","GO:0022804","active transmembrane transporter activity",297,-0.418381008712575,-1.54927602930388,0.00053149046903962,0.0241062327294402,0.0209476420212799,2366,"tags=31%, list=17%, signal=26%","51000/6548/55032/6520/55002/89874/4724/27032/1497/57468/20/4718/488/57130/9120/23315/9990/347734/6583/529/6517/4537/1185/21/5825/55967/6575/253512/27069/10396/220002/4513/57153/55238/1186/113235/10479/89845/6574/11261/206358/90550/9057/151473/81539/133308/50651/4707/493/8604/6891/10057/4714/26503/7782/4694/525/528/535/23443/63910/64078/79572/4540/284129/10559/368/6526/79901/1182/6558/6584/477/9122/538/4709/9497/5243/56172/6890/8140/4891/523/254428/83959/54407/4539/1528/6505/10347/84561/84679/4541"
"GO:0061135","GO:0061135","endopeptidase regulator activity",88,-0.594875544312592,-1.87657871612577,0.000789301857435592,0.0316667905203159,0.0275175552823861,1884,"tags=31%, list=14%, signal=27%","302/7057/83464/720/1471/5721/280664/5271/327657/6093/331/8434/7076/4057/7077/58189/51232/5621/7078/22861/5054/334/57448/135228/64115/351/6695"
"GO:0022890","GO:0022890","inorganic cation transmembrane transporter activity",301,-0.408016678910726,-1.51569772752535,0.000851408608103585,0.0328447243818422,0.0285411468627437,2165,"tags=29%, list=16%, signal=25%","7220/162514/27032/1497/57468/93380/27094/488/57130/4509/23315/9990/55334/610/529/84102/302/6575/27069/4513/201266/55238/54822/113235/5311/10479/57380/6574/81033/51393/11261/206358/90550/81539/133308/9424/24145/50651/3775/493/8604/148867/5663/26503/7782/3781/23704/1317/84286/3685/525/528/535/6335/9551/64078/514/116444/6526/7922/3709/6558/781/477/54795/57620/53373/57185/538/55362/54499/9497/4891/114780/523/123606/3708/254428/2898/84061/83959/54407/1528/6505/84561/84679/3778"
"GO:0030276","GO:0030276","clathrin binding",51,-0.671373750336506,-1.91764050151004,0.000934107196888661,0.0340884725023042,0.0296219291933755,1365,"tags=24%, list=10%, signal=21%","9026/5286/23208/57720/26119/55788/1213/4035/1601/3949/92737/57214"
"GO:0042826","GO:0042826","histone deacetylase binding",100,0.528165609074765,1.70315000608896,0.00108411898923857,0.0340884725023042,0.0296219291933755,3230,"tags=38%, list=24%, signal=29%","1051/3090/3838/602/51339/5928/56271/93649/51053/9759/6421/2737/8841/7023/6909/6943/5599/23468/3091/5914/7157/150094/11218/142/54531/9219/3066/1407/80764/8625/79365/166968/10013/114826/5883/23314/3280/6668"
"GO:0003684","GO:0003684","damaged DNA binding",70,0.570033206455491,1.73978027494011,0.00142556757781043,0.0433286145619351,0.0376513542081988,2263,"tags=36%, list=17%, signal=30%","3148/9401/2237/3014/5424/641/3146/64858/5932/6117/4436/2189/7374/328/51548/4968/672/5111/5423/2067/7515/142/6118/10721/2956"
"GO:0140993","GO:0140993","histone modifying activity",180,0.458591254355129,1.58245916768539,0.00161443930539849,0.046265217808991,0.0402031802968406,2165,"tags=26%, list=16%, signal=22%","56978/983/699/2146/2091/29128/6790/3276/9252/23326/9759/7443/56950/8520/83903/8841/1111/10919/1017/6839/79723/9329/23028/84678/7862/51548/11091/10498/23135/7468/93166/8314/8986/54556/158880/23067/10847/84444/6871/79609/9739/55170/55806/675/54531/23411"
"GO:0003688","GO:0003688","DNA replication origin binding",16,0.803120612061902,1.84279110282034,0.0019643578030393,0.0532500236877951,0.0462727812494038,973,"tags=50%, list=7%, signal=46%","990/4171/8318/4174/4998/55388/1663/83743"
"GO:0003697","GO:0003697","single-stranded DNA binding",112,0.493206575507463,1.60937707396072,0.0029407735879146,0.0719413636263012,0.0625150328830113,2103,"tags=36%, list=15%, signal=30%","3148/9401/4173/4172/4176/4175/5888/4171/641/8318/3146/10051/4174/11277/10635/55388/8438/6117/25939/55775/4436/1663/9361/10592/51444/84515/78995/5890/4137/7157/5437/5422/64710/253714/3178/5814/2067/675/51729/11144"
"GO:0000400","GO:0000400","four-way junction DNA binding",18,0.755675657417697,1.79545109012453,0.00337650524556163,0.0806341609832932,0.0700688306597752,2263,"tags=56%, list=17%, signal=46%","3148/641/3146/3149/7516/4436/5890/7517/4221/2956"
