"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0070141","GO:0070141","response to UV-A",11,0.853721314053986,1.96297363365714,0.000130108749123029,0.0439117028290221,0.0401881958639881,28,"tags=18%, list=0%, signal=18%","4312/7076"
"GO:0033044","GO:0033044","regulation of chromosome organization",240,-0.425173600250833,-1.71722160906281,0.00014091273682869,0.0447605164044075,0.0409650340192384,3091,"tags=34%, list=23%, signal=27%","6047/23049/5925/8452/1736/9183/167227/80063/5394/10574/9869/51112/493861/23397/4361/55729/86/170506/5514/26271/79648/54908/54892/7520/83540/29945/201161/1063/6419/891/4683/10403/7013/54891/57405/10576/9184/60/51434/22948/983/8289/546/10694/348654/83903/55193/3184/54464/1663/11130/51377/23137/2067/8607/3020/54552/8110/54780/3192/6597/116028/11065/3619/84101/324/545/55226/10051/79677/3181/142/990/7756/9735/55055/9700/2237/51750/55719/51776/64151"
"GO:0120254","GO:0120254","olefinic compound metabolic process",87,-0.567630418577028,-1.98693265690042,0.000227761384854287,0.061026526154065,0.0558517622404162,244,"tags=14%, list=2%, signal=14%","231/8630/51109/653/11343/5740/6916/54898/650/3992/9415/5742"
"GO:0050868","GO:0050868","negative regulation of T cell activation",69,-0.58262455295391,-1.97137668119755,0.00023732537948803,0.061026526154065,0.0558517622404162,2432,"tags=42%, list=18%, signal=35%","1739/23240/9750/864/80149/55824/64115/384/861/259307/3718/6522/4192/57162/5074/9306/2615/865/56940/54542/8654/652/3146/836/6385/29126/80380/84695/10875"
"GO:0000819","GO:0000819","sister chromatid segregation",215,-0.436840380585137,-1.73990943354799,0.00023697306112929,0.061026526154065,0.0558517622404162,2705,"tags=31%, list=20%, signal=25%","10270/129563/23397/11044/3837/9055/86/26271/55125/7155/54908/10726/54892/79980/83540/29945/1063/891/10403/79003/57405/9184/60/51434/144165/27436/983/8289/3833/2491/11200/9493/348654/83903/146909/55193/79598/11130/3796/8110/51203/64105/2316/23172/3192/6597/116028/11065/3619/84101/283489/324/9113/81929/3303/22974/10051/29127/990/7756/7283/9735/55055/9700/8243/51776/64151"
"GO:0007059","GO:0007059","chromosome segregation",375,-0.378717973751866,-1.59368897994378,0.000303695848112104,0.0745435263547891,0.0682225840615468,2788,"tags=29%, list=20%, signal=24%","23015/11243/84191/51112/10270/4288/10636/129563/23397/9611/11044/3837/4361/9055/86/6790/26271/55125/7155/54908/10726/54892/79980/55835/83540/114791/29945/55355/27229/1063/192670/317761/891/29899/10403/79003/23353/7013/9232/130951/83990/57405/10097/9184/60/51434/144165/27436/983/55732/8289/3833/79441/6491/2491/10426/11200/55166/9493/84057/348235/348654/7150/83903/146909/55193/151246/79598/11130/220134/23137/6732/3796/8110/51203/64105/2316/79682/23172/3192/6597/54801/116028/11065/3619/84101/283489/324/10096/9113/81929/3303/1894/22974/221150/10051/56916/9134/29127/79677/990/7756/7283/9735/55055/55706/9700/8243/51776/64151"
"GO:0071103","GO:0071103","DNA conformation change",88,-0.547397126233252,-1.92386679899383,0.000360787326054513,0.0775114852072815,0.0709388738885354,2632,"tags=41%, list=19%, signal=33%","5888/23064/92675/4361/170506/2071/7155/5984/10973/7520/254394/4172/4683/3149/83990/4174/6742/1653/79075/10146/25788/6832/7150/1663/8607/4176/10721/4171/84515/3146/3181/4175/1660/51659/51750/9837"
"GO:0045229","GO:0045229","external encapsulating structure organization",226,-0.427033769198617,-1.70633078509803,0.000364607056493432,0.0775114852072815,0.0709388738885354,866,"tags=25%, list=6%, signal=24%","1288/861/27031/2621/538/144165/1515/23187/3569/4239/4791/56999/8785/4982/1605/4811/4643/84627/4147/1299/57589/80781/1513/8434/4327/2303/10630/8837/3491/1284/1290/2191/22795/1307/1306/8516/165/4016/85301/2670/59277/1282/79875/3912/1303/3690/5806/84695/169611/4320/650/4060/7373/2192/5156/9510"
"GO:0098813","GO:0098813","nuclear chromosome segregation",270,-0.409979463320679,-1.6655435550733,0.000373203447294318,0.0775114852072815,0.0709388738885354,2714,"tags=31%, list=20%, signal=25%","51112/10270/129563/23397/11044/3837/4361/9055/86/6790/26271/55125/7155/54908/10726/54892/79980/83540/29945/1063/192670/317761/891/10403/79003/23353/7013/9232/130951/83990/57405/10097/9184/60/51434/144165/27436/983/8289/3833/2491/11200/55166/9493/84057/348654/83903/146909/55193/79598/11130/3796/8110/51203/64105/2316/23172/3192/6597/116028/11065/3619/84101/283489/324/10096/9113/81929/3303/1894/22974/10051/9134/29127/990/7756/7283/9735/55055/55706/9700/8243/51776/64151"
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process",37,-0.714810767610666,-2.1294941531265,0.000421484481710617,0.0812862929013333,0.0743935955500507,68,"tags=27%, list=0%, signal=27%","127281/10728/8560/5740/6916/54898/3992/9415/5742/6319"
"GO:0061469","GO:0061469","regulation of type B pancreatic cell proliferation",10,0.854988607841012,1.93756067306692,0.000449754782313159,0.0820123834422396,0.0750581170100029,998,"tags=70%, list=7%, signal=65%","3164/8660/9572/5798/6422/26471/8013"
"GO:0010721","GO:0010721","negative regulation of cell development",181,-0.459177749121968,-1.78268869661132,0.000472277389343852,0.0820123834422396,0.0750581170100029,1693,"tags=20%, list=12%, signal=18%","7157/9241/4504/861/2932/3718/6522/4192/10507/6664/23405/3569/84959/1495/6405/26022/5764/10509/4982/865/655/54542/1021/2048/4038/652/57556/3146/84376/3949/10371/84695/55365/10234/28959/10875"
"GO:0050863","GO:0050863","regulation of T cell activation",234,-0.411492305745648,-1.65150314548337,0.000573071140960248,0.0910171812113335,0.0832993500559865,2562,"tags=26%, list=19%, signal=22%","10385/10326/86/10673/1739/177/23240/100/9750/5781/864/80149/7189/55824/64115/384/10892/1948/29102/861/259307/10808/637/3718/56603/6522/4192/60/57162/7494/5074/8289/3569/920/9306/6541/55193/2615/865/7412/2625/56940/6597/54542/4690/8654/652/3146/836/2175/3606/7037/7048/6385/961/6935/29126/9760/80380/84695/3575/10875"
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process",68,-0.590988614537787,-1.98728817883989,0.000666238664609612,0.0972348321322137,0.0889897732672014,244,"tags=19%, list=2%, signal=19%","127281/10728/1646/8560/231/11343/5740/6916/54898/3992/9415/5742/6319"
