"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"ribonucleoprotein complex subunit organization","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0991
"regulation of DNA replication","C1_05_24",1,1,3.7e-24,0,1
"ribose phosphate metabolic process","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.6775
"proton motive force-driven ATP synthesis","C1_05_24",0,1,3.7e-24,-1,0.4856
"ribonucleotide metabolic process","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6449
"telomere organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5465
"cellular response to topologically incorrect protein","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1795
"Golgi organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5476
"ribonucleoprotein complex assembly","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7341
"cellular nitrogen compound catabolic process","C1_05_24",5,5,3.7e-24,0,1
"negative regulation of phosphorus metabolic process","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0785
"heterocycle catabolic process","C1_05_24",5,6,3.7e-24,-0.222392421336448,0.6902
"mitochondrial membrane organization","C1_05_24",0,1,3.7e-24,-1,0.4232
"regulation of protein-containing complex assembly","C1_05_24",4,4,3.7e-24,0,1
"positive regulation of cellular component biogenesis","C1_05_24",9,5,3.7e-24,0.736965594166206,0.1896
"response to oxidative stress","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.6721
"regulation of supramolecular fiber organization","C1_05_24",8,4,3.7e-24,0.84799690655495,0.1484
"positive regulation of protein localization","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.6698
"positive regulation of cell projection organization","C1_05_24",3,3,3.7e-24,0,1
"negative regulation of transferase activity","C1_05_24",6,3,3.7e-24,0.807354922057604,0.279
"autophagy of mitochondrion","C1_05_24",3,1,3.7e-24,1,0.4504
"positive regulation of amide metabolic process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7318
"chromatin remodeling","C1_05_24",4,4,3.7e-24,0,1
"viral process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5934
"macromolecule deacylation","C1_05_24",1,1,3.7e-24,0,1
"mitotic cytokinesis","C1_05_24",0,1,3.7e-24,-1,0.4067
"aromatic compound catabolic process","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8028
"vesicle localization","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0972
"establishment or maintenance of cell polarity","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0825
"Wnt signaling pathway","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7783
"cell-cell signaling by wnt","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0906
"ATP metabolic process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.735
"cellular response to chemical stress","C1_05_24",1,3,3.7e-24,-1,0.2342
"regulation of vacuole organization","C1_05_24",1,0,3.7e-24,1,0.4774
"cellular response to external stimulus","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7721
"negative regulation of protein phosphorylation","C1_05_24",1,3,3.7e-24,-1,0.2154
"negative regulation of catabolic process","C1_05_24",1,3,3.7e-24,-1,0.2369
"regulation of microtubule cytoskeleton organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5737
"chromosome localization","C1_05_24",0,1,3.7e-24,-1,0.4685
"negative regulation of mitotic nuclear division","C1_05_24",0,0,3.7e-24,0,1
"regulation of actin filament organization","C1_05_24",3,3,3.7e-24,0,1
"dephosphorylation","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5983
"glycosylation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.122
"positive regulation of establishment of protein localization","C1_05_24",6,3,3.7e-24,0.807354922057604,0.2763
"regulation of microtubule-based process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7431
"cell-substrate junction organization","C1_05_24",0,1,3.7e-24,-1,0.5122
"protein-containing complex localization","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7309
"mitochondrial transmembrane transport","C1_05_24",1,1,3.7e-24,0,1
"stem cell population maintenance","C1_05_24",1,1,3.7e-24,0,1
"ribosome assembly","C1_05_24",0,0,3.7e-24,0,1
"intraciliary transport","C1_05_24",1,0,3.7e-24,1,0.3715
"Golgi to plasma membrane protein transport","C1_05_24",0,0,3.7e-24,0,1
"response to amino acid starvation","C1_05_24",1,0,3.7e-24,1,0.3989
"cellular response to extracellular stimulus","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7384
"cell growth","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.599
"protein glycosylation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7355
"macromolecule glycosylation","C1_05_24",2,2,3.7e-24,0,1
"maintenance of cell number","C1_05_24",3,1,3.7e-24,1,0.416
"response to reactive oxygen species","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7308
"regulation of cell morphogenesis","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7694
"regulation of cellular component size","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6461
"cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4115
"membrane fission","C1_05_24",0,0,3.7e-24,0,1
"membrane docking","C1_05_24",0,1,3.7e-24,-1,0.4364
"fibroblast migration","C1_05_24",0,1,3.7e-24,-1,0.5131
"nucleus organization","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7315
"regulation of cell growth","C1_05_24",3,3,3.7e-24,0,1
"fibroblast proliferation","C1_05_24",0,1,3.7e-24,-1,0.4659
"cell cycle G1/S phase transition","C1_05_24",5,3,3.7e-24,0.584962500721156,0.3831
"actin filament organization","C1_05_24",4,4,3.7e-24,0,1
"response to oxygen levels","C1_05_24",3,3,3.7e-24,0,1
"epigenetic regulation of gene expression","C1_05_24",1,1,3.7e-24,0,1
"organelle fusion","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5349
"lipoprotein metabolic process","C1_05_24",2,2,3.7e-24,0,1
"protein lipidation","C1_05_24",0,1,3.7e-24,-1,0.4799
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5781
"regulation of actin filament-based process","C1_05_24",3,3,3.7e-24,0,1
"regulation of GTPase activity","C1_05_24",5,3,3.7e-24,0.584962500721156,0.4064
"nuclear envelope organization","C1_05_24",0,1,3.7e-24,-1,0.5266
"protein autophosphorylation","C1_05_24",1,1,3.7e-24,0,1
"connective tissue development","C1_05_24",1,3,3.7e-24,-1,0.2188
"cellular response to heat","C1_05_24",0,0,3.7e-24,0,1
"myeloid cell homeostasis","C1_05_24",2,2,3.7e-24,0,1
"regulation of neuron projection development","C1_05_24",0,4,3.7e-24,-2.32192809488736,0.0174
"receptor metabolic process","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1178
"maintenance of protein location in cell","C1_05_24",0,1,3.7e-24,-1,0.4583
"apoptotic mitochondrial changes","C1_05_24",0,1,3.7e-24,-1,0.4533
"response to transforming growth factor beta","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6123
"neural tube development","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6609
"maintenance of protein location","C1_05_24",0,0,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",5,1,3.7e-24,1.58496250072116,0.0056
"cilium assembly","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4542
"mRNA export from nucleus","C1_05_24",1,1,3.7e-24,0,1
"regulation of cell-substrate junction organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6389
"membrane biogenesis","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6487
"cilium organization","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7836
"platelet-derived growth factor receptor signaling pathway","C1_05_24",0,1,3.7e-24,-1,0.5125
"iron-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",3,1,3.7e-24,1,0.4071
"fatty acid beta-oxidation","C1_05_24",1,1,3.7e-24,0,1
"organelle localization by membrane tethering","C1_05_24",1,1,3.7e-24,0,1
"autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5247
"nucleotide catabolic process","C1_05_24",0,0,3.7e-24,0,1
"tube closure","C1_05_24",1,1,3.7e-24,0,1
"regulation of stem cell differentiation","C1_05_24",1,1,3.7e-24,0,1
"substrate adhesion-dependent cell spreading","C1_05_24",0,1,3.7e-24,-1,0.5065
"chondrocyte differentiation","C1_05_24",1,1,3.7e-24,0,1
"regulation of fibroblast proliferation","C1_05_24",3,1,3.7e-24,1,0.4378
"morphogenesis of an epithelial sheet","C1_05_24",0,0,3.7e-24,0,1
"microtubule polymerization","C1_05_24",1,1,3.7e-24,0,1
"response to virus","C1_05_24",2,5,3.7e-24,-1,0.1474
"membrane assembly","C1_05_24",0,0,3.7e-24,0,1
"COPII vesicle coating","C1_05_24",1,0,3.7e-24,1,0.3106
"erythrocyte differentiation","C1_05_24",3,1,3.7e-24,1,0.427
"organophosphate catabolic process","C1_05_24",2,2,3.7e-24,0,1
"regulation of embryonic development","C1_05_24",0,1,3.7e-24,-1,0.4511
"regulation of focal adhesion assembly","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6336
"regulation of cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.5285
"regulation of extracellular matrix organization","C1_05_24",0,0,3.7e-24,0,1
"GPI anchor biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.3391
"lamellipodium organization","C1_05_24",0,1,3.7e-24,-1,0.4401
"positive regulation of stem cell population maintenance","C1_05_24",1,0,3.7e-24,1,0.4988
"monosaccharide metabolic process","C1_05_24",5,2,3.7e-24,1,0.1751
"U2-type prespliceosome assembly","C1_05_24",0,0,3.7e-24,0,1
"heterochromatin formation","C1_05_24",1,1,3.7e-24,0,1
"peroxisome organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C1_05_24",0,0,3.7e-24,0,1
"cellular pigmentation","C1_05_24",1,1,3.7e-24,0,1
"regulation of fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"cellular carbohydrate metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5253
"positive regulation of axonogenesis","C1_05_24",0,1,3.7e-24,-1,0.4411
"kinetochore organization","C1_05_24",0,0,3.7e-24,0,1
"stem cell differentiation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5259
"proton transmembrane transport","C1_05_24",1,1,3.7e-24,0,1
"cellular response to insulin stimulus","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7401
"establishment of mitotic spindle localization","C1_05_24",0,0,3.7e-24,0,1
"cell redox homeostasis","C1_05_24",0,0,3.7e-24,0,1
"stress granule assembly","C1_05_24",0,0,3.7e-24,0,1
"protein neddylation","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","C1_05_24",1,1,3.7e-24,0,1
"neuron death","C1_05_24",0,3,3.7e-24,-2,0.0373
"defense response to virus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5237
"sulfur compound metabolic process","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7822
"NADP metabolic process","C1_05_24",0,0,3.7e-24,0,1
"vacuolar acidification","C1_05_24",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",0,1,3.7e-24,-1,0.4885
"water-soluble vitamin metabolic process","C1_05_24",0,0,3.7e-24,0,1
"interferon-beta production","C1_05_24",0,0,3.7e-24,0,1
"regulation of interferon-beta production","C1_05_24",1,0,3.7e-24,1,0.419
"branched-chain amino acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","C1_05_24",3,0,3.7e-24,2,0.0202
"respiratory tube development","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6778
"cellular senescence","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of neurogenesis","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2753
"mitochondrial outer membrane permeabilization","C1_05_24",0,0,3.7e-24,0,1
"immune system development","C1_05_24",2,2,3.7e-24,0,1
"clathrin-dependent endocytosis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of viral process","C1_05_24",0,0,3.7e-24,0,1
"bone development","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7383
"cell-substrate adhesion","C1_05_24",1,3,3.7e-24,-1,0.1984
"positive regulation of microtubule polymerization","C1_05_24",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"response to insulin","C1_05_24",3,3,3.7e-24,0,1
"ubiquinone metabolic process","C1_05_24",1,0,3.7e-24,1,0.3341
"cellular response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5339
"regulation of generation of precursor metabolites and energy","C1_05_24",0,1,3.7e-24,-1,0.4168
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial genome maintenance","C1_05_24",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","C1_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C1_05_24",0,0,3.7e-24,0,1
"response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C1_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1395
"protein-DNA complex subunit organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5327
"response to fluid shear stress","C1_05_24",1,0,3.7e-24,1,0.2853
"collagen fibril organization","C1_05_24",0,0,3.7e-24,0,1
"roof of mouth development","C1_05_24",5,1,3.7e-24,1.58496250072116,0.0063
"regulation of protein dephosphorylation","C1_05_24",0,1,3.7e-24,-1,0.4998
"multicellular organism growth","C1_05_24",1,1,3.7e-24,0,1
"miRNA processing","C1_05_24",0,0,3.7e-24,0,1
"small molecule catabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6024
"regulation of G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C1_05_24",0,0,3.7e-24,0,1
"regulation of translational fidelity","C1_05_24",1,0,3.7e-24,1,0.1188
"ubiquinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"quinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"viral release from host cell","C1_05_24",0,0,3.7e-24,0,1
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7329
"regulation of cytokinesis","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6396
"mitochondrion localization","C1_05_24",0,0,3.7e-24,0,1
"renal system development","C1_05_24",3,3,3.7e-24,0,1
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5843
"regulation of cell-substrate adhesion","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6839
"centrosome localization","C1_05_24",0,0,3.7e-24,0,1
"microtubule organizing center localization","C1_05_24",0,0,3.7e-24,0,1
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",0,1,3.7e-24,-1,0.522
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6512
"rhythmic process","C1_05_24",1,3,3.7e-24,-1,0.2076
"spindle localization","C1_05_24",1,1,3.7e-24,0,1
"carbohydrate derivative catabolic process","C1_05_24",1,1,3.7e-24,0,1
"response to amino acid","C1_05_24",0,1,3.7e-24,-1,0.417
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6384
"regulation of neuron death","C1_05_24",3,3,3.7e-24,0,1
"ossification","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8069
"mammary gland epithelial cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of kinase activity","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0831
"positive regulation by host of viral process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C1_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C1_05_24",2,2,3.7e-24,0,1
"neuron apoptotic process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7414
"inner cell mass cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6378
"regulation of type I interferon-mediated signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"intracellular lipid transport","C1_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5217
"iron ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of cell projection organization","C1_05_24",0,1,3.7e-24,-1,0.4183
"dicarboxylic acid metabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of anatomical structure size","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6403
"regulation of small molecule metabolic process","C1_05_24",2,2,3.7e-24,0,1
"pentose-phosphate shunt","C1_05_24",0,0,3.7e-24,0,1
"pericardium development","C1_05_24",1,0,3.7e-24,1,0.1584
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",0,1,3.7e-24,-1,0.4446
"alcohol biosynthetic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6448
"regulation of membrane permeability","C1_05_24",1,1,3.7e-24,0,1
"signal peptide processing","C1_05_24",1,0,3.7e-24,1,0.1097
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",2,2,3.7e-24,0,1
"body morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.4306
"sterol biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"polyamine metabolic process","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",1,1,3.7e-24,0,1
"monosaccharide biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"response to acid chemical","C1_05_24",3,1,3.7e-24,1,0.4164
"regulation of carbohydrate metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5601
"positive regulation of nervous system development","C1_05_24",3,3,3.7e-24,0,1
"regulation of circadian rhythm","C1_05_24",1,1,3.7e-24,0,1
"trabecula morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"regulation of ligase activity","C1_05_24",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6353
"substantia nigra development","C1_05_24",0,1,3.7e-24,-1,0.5196
"negative regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"axon extension","C1_05_24",0,1,3.7e-24,-1,0.4268
"positive regulation of epithelial to mesenchymal transition","C1_05_24",0,0,3.7e-24,0,1
"one-carbon metabolic process","C1_05_24",1,0,3.7e-24,1,0.1857
"NADPH regeneration","C1_05_24",1,0,3.7e-24,1,0.3166
"cellular response to dsRNA","C1_05_24",0,0,3.7e-24,0,1
"neuron projection organization","C1_05_24",1,1,3.7e-24,0,1
"postsynapse organization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5811
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1653
"intermembrane lipid transfer","C1_05_24",0,0,3.7e-24,0,1
"organophosphate ester transport","C1_05_24",0,1,3.7e-24,-1,0.5055
"movement in host","C1_05_24",0,1,3.7e-24,-1,0.413
"extracellular matrix assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","C1_05_24",1,0,3.7e-24,1,0.1824
"regulation of ATP-dependent activity","C1_05_24",0,1,3.7e-24,-1,0.4803
"cell migration involved in heart development","C1_05_24",0,0,3.7e-24,0,1
