"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"response to topologically incorrect protein","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5515
"organelle fission","C1_05_24",7,5,3.7e-24,0.415037499278844,0.5167
"non-membrane-bounded organelle assembly","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3136
"protein polyubiquitination","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6128
"methylation","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2568
"phospholipid biosynthetic process","C1_05_24",5,3,3.7e-24,0.584962500721156,0.3834
"oxidative phosphorylation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1862
"establishment of protein localization to membrane","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0711
"in utero embryonic development","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.0857
"vacuole organization","C1_05_24",2,2,3.7e-24,0,1
"nuclear-transcribed mRNA catabolic process","C1_05_24",1,1,3.7e-24,0,1
"protein folding","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5327
"DNA conformation change","C1_05_24",1,1,3.7e-24,0,1
"regulation of chromosome segregation","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.188
"regulation of apoptotic signaling pathway","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8127
"cell cycle G2/M phase transition","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7349
"vacuolar transport","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5879
"response to ionizing radiation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6558
"cellular response to UV","C1_05_24",0,1,3.7e-24,-1,0.4122
"regulation of binding","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2907
"nucleic acid transport","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1688
"RNA transport","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1376
"ribonucleoprotein complex subunit organization","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6133
"regulation of DNA replication","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6722
"ribose phosphate metabolic process","C1_05_24",0,4,3.7e-24,-2.32192809488736,0.0173
"proton motive force-driven ATP synthesis","C1_05_24",1,1,3.7e-24,0,1
"ribonucleotide metabolic process","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.2667
"telomere organization","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1701
"cellular response to topologically incorrect protein","C1_05_24",1,1,3.7e-24,0,1
"Golgi organization","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2746
"ribonucleoprotein complex assembly","C1_05_24",2,2,3.7e-24,0,1
"cellular nitrogen compound catabolic process","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8209
"negative regulation of phosphorus metabolic process","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8029
"heterocycle catabolic process","C1_05_24",2,5,3.7e-24,-1,0.143
"mitochondrial membrane organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6623
"regulation of protein-containing complex assembly","C1_05_24",1,4,3.7e-24,-1.32192809488736,0.1124
"positive regulation of cellular component biogenesis","C1_05_24",5,5,3.7e-24,0,1
"response to oxidative stress","C1_05_24",7,4,3.7e-24,0.678071905112638,0.3529
"regulation of supramolecular fiber organization","C1_05_24",6,5,3.7e-24,0.222392421336448,0.8256
"positive regulation of protein localization","C1_05_24",4,4,3.7e-24,0,1
"positive regulation of cell projection organization","C1_05_24",3,3,3.7e-24,0,1
"negative regulation of transferase activity","C1_05_24",0,3,3.7e-24,-2,0.0522
"autophagy of mitochondrion","C1_05_24",0,1,3.7e-24,-1,0.4466
"positive regulation of amide metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5774
"chromatin remodeling","C1_05_24",1,3,3.7e-24,-1,0.2122
"viral process","C1_05_24",4,4,3.7e-24,0,1
"macromolecule deacylation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.637
"mitotic cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"aromatic compound catabolic process","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6428
"vesicle localization","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5516
"establishment or maintenance of cell polarity","C1_05_24",2,2,3.7e-24,0,1
"Wnt signaling pathway","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8029
"cell-cell signaling by wnt","C1_05_24",4,4,3.7e-24,0,1
"ATP metabolic process","C1_05_24",2,2,3.7e-24,0,1
"cellular response to chemical stress","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.3221
"regulation of vacuole organization","C1_05_24",1,0,3.7e-24,1,0.4407
"cellular response to external stimulus","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6053
"negative regulation of protein phosphorylation","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6031
"negative regulation of catabolic process","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5938
"regulation of microtubule cytoskeleton organization","C1_05_24",1,1,3.7e-24,0,1
"chromosome localization","C1_05_24",0,1,3.7e-24,-1,0.5004
"negative regulation of mitotic nuclear division","C1_05_24",0,0,3.7e-24,0,1
"regulation of actin filament organization","C1_05_24",1,3,3.7e-24,-1,0.2598
"dephosphorylation","C1_05_24",3,3,3.7e-24,0,1
"glycosylation","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5868
"positive regulation of establishment of protein localization","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7687
"regulation of microtubule-based process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5318
"cell-substrate junction organization","C1_05_24",1,1,3.7e-24,0,1
"protein-containing complex localization","C1_05_24",2,2,3.7e-24,0,1
"mitochondrial transmembrane transport","C1_05_24",2,1,3.7e-24,0.584962500721156,0.633
"stem cell population maintenance","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.181
"ribosome assembly","C1_05_24",0,0,3.7e-24,0,1
"intraciliary transport","C1_05_24",0,0,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0763
"response to amino acid starvation","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1358
"cellular response to extracellular stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5264
"cell growth","C1_05_24",4,5,3.7e-24,-0.263034405833794,0.6812
"protein glycosylation","C1_05_24",2,2,3.7e-24,0,1
"macromolecule glycosylation","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5296
"maintenance of cell number","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0789
"response to reactive oxygen species","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5386
"regulation of cell morphogenesis","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5268
"regulation of cellular component size","C1_05_24",6,4,3.7e-24,0.485426827170242,0.4469
"cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4819
"membrane fission","C1_05_24",0,0,3.7e-24,0,1
"membrane docking","C1_05_24",0,1,3.7e-24,-1,0.4425
"fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"nucleus organization","C1_05_24",2,2,3.7e-24,0,1
"regulation of cell growth","C1_05_24",2,4,3.7e-24,-0.736965594166206,0.313
"fibroblast proliferation","C1_05_24",1,1,3.7e-24,0,1
"cell cycle G1/S phase transition","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0727
"actin filament organization","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8085
"response to oxygen levels","C1_05_24",1,3,3.7e-24,-1,0.1914
"epigenetic regulation of gene expression","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5369
"organelle fusion","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6704
"lipoprotein metabolic process","C1_05_24",1,1,3.7e-24,0,1
"protein lipidation","C1_05_24",1,1,3.7e-24,0,1
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",1,1,3.7e-24,0,1
"regulation of actin filament-based process","C1_05_24",0,3,3.7e-24,-2,0.0509
"regulation of GTPase activity","C1_05_24",4,3,3.7e-24,0.321928094887362,0.7876
"nuclear envelope organization","C1_05_24",0,0,3.7e-24,0,1
"protein autophosphorylation","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2998
"connective tissue development","C1_05_24",1,3,3.7e-24,-1,0.2729
"cellular response to heat","C1_05_24",0,0,3.7e-24,0,1
"myeloid cell homeostasis","C1_05_24",1,1,3.7e-24,0,1
"regulation of neuron projection development","C1_05_24",5,4,3.7e-24,0.263034405833794,0.799
"receptor metabolic process","C1_05_24",3,1,3.7e-24,1,0.4806
"maintenance of protein location in cell","C1_05_24",0,1,3.7e-24,-1,0.474
"apoptotic mitochondrial changes","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6547
"response to transforming growth factor beta","C1_05_24",2,2,3.7e-24,0,1
"neural tube development","C1_05_24",3,1,3.7e-24,1,0.4195
"maintenance of protein location","C1_05_24",1,1,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",0,0,3.7e-24,0,1
"cilium assembly","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6119
"mRNA export from nucleus","C1_05_24",0,1,3.7e-24,-1,0.4326
"regulation of cell-substrate junction organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6376
"membrane biogenesis","C1_05_24",3,1,3.7e-24,1,0.4319
"cilium organization","C1_05_24",1,3,3.7e-24,-1,0.2133
"platelet-derived growth factor receptor signaling pathway","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6384
"iron-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2844
"fatty acid beta-oxidation","C1_05_24",0,1,3.7e-24,-1,0.4442
"organelle localization by membrane tethering","C1_05_24",1,1,3.7e-24,0,1
"autophagosome maturation","C1_05_24",0,1,3.7e-24,-1,0.4664
"cellular response to transforming growth factor beta stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5558
"nucleotide catabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.635
"tube closure","C1_05_24",0,1,3.7e-24,-1,0.5346
"regulation of stem cell differentiation","C1_05_24",1,0,3.7e-24,1,0.4865
"substrate adhesion-dependent cell spreading","C1_05_24",0,1,3.7e-24,-1,0.4987
"chondrocyte differentiation","C1_05_24",1,1,3.7e-24,0,1
"regulation of fibroblast proliferation","C1_05_24",1,1,3.7e-24,0,1
"morphogenesis of an epithelial sheet","C1_05_24",1,1,3.7e-24,0,1
"microtubule polymerization","C1_05_24",0,1,3.7e-24,-1,0.4308
"response to virus","C1_05_24",2,5,3.7e-24,-1,0.1625
"membrane assembly","C1_05_24",0,0,3.7e-24,0,1
"COPII vesicle coating","C1_05_24",0,0,3.7e-24,0,1
"erythrocyte differentiation","C1_05_24",1,1,3.7e-24,0,1
"organophosphate catabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5842
"regulation of embryonic development","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1023
"regulation of focal adhesion assembly","C1_05_24",0,1,3.7e-24,-1,0.5114
"regulation of cell-substrate junction assembly","C1_05_24",0,1,3.7e-24,-1,0.4903
"regulation of extracellular matrix organization","C1_05_24",1,0,3.7e-24,1,0.3437
"GPI anchor biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium organization","C1_05_24",0,1,3.7e-24,-1,0.4395
"positive regulation of stem cell population maintenance","C1_05_24",0,0,3.7e-24,0,1
"monosaccharide metabolic process","C1_05_24",4,2,3.7e-24,0.736965594166206,0.3406
"U2-type prespliceosome assembly","C1_05_24",1,0,3.7e-24,1,0.2905
"heterochromatin formation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6322
"peroxisome organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C1_05_24",0,0,3.7e-24,0,1
"cellular pigmentation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6469
"regulation of fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"cellular carbohydrate metabolic process","C1_05_24",2,2,3.7e-24,0,1
"positive regulation of axonogenesis","C1_05_24",0,0,3.7e-24,0,1
"kinetochore organization","C1_05_24",0,0,3.7e-24,0,1
"stem cell differentiation","C1_05_24",3,3,3.7e-24,0,1
"proton transmembrane transport","C1_05_24",0,1,3.7e-24,-1,0.4173
"cellular response to insulin stimulus","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5373
"establishment of mitotic spindle localization","C1_05_24",0,1,3.7e-24,-1,0.519
"cell redox homeostasis","C1_05_24",1,0,3.7e-24,1,0.2554
"stress granule assembly","C1_05_24",0,0,3.7e-24,0,1
"protein neddylation","C1_05_24",1,0,3.7e-24,1,0.1915
"regulation of mitochondrial membrane potential","C1_05_24",1,0,3.7e-24,1,0.4106
"neuron death","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.0834
"defense response to virus","C1_05_24",1,3,3.7e-24,-1,0.2572
"sulfur compound metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5331
"NADP metabolic process","C1_05_24",1,0,3.7e-24,1,0.3857
"vacuolar acidification","C1_05_24",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",0,0,3.7e-24,0,1
"water-soluble vitamin metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6492
"interferon-beta production","C1_05_24",0,1,3.7e-24,-1,0.4107
"regulation of interferon-beta production","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6311
"branched-chain amino acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","C1_05_24",0,0,3.7e-24,0,1
"respiratory tube development","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1824
"cellular senescence","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of neurogenesis","C1_05_24",2,2,3.7e-24,0,1
"mitochondrial outer membrane permeabilization","C1_05_24",0,0,3.7e-24,0,1
"immune system development","C1_05_24",2,2,3.7e-24,0,1
"clathrin-dependent endocytosis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of viral process","C1_05_24",0,0,3.7e-24,0,1
"bone development","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.155
"cell-substrate adhesion","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.613
"positive regulation of microtubule polymerization","C1_05_24",1,0,3.7e-24,1,0.2446
"pteridine-containing compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"response to insulin","C1_05_24",2,2,3.7e-24,0,1
"ubiquinone metabolic process","C1_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2948
"regulation of generation of precursor metabolites and energy","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6674
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial genome maintenance","C1_05_24",1,0,3.7e-24,1,0.2351
"release of cytochrome c from mitochondria","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1109
"cortical cytoskeleton organization","C1_05_24",0,0,3.7e-24,0,1
"response to sterol depletion","C1_05_24",1,0,3.7e-24,1,0.2684
"regulation of ncRNA transcription","C1_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7261
"protein-DNA complex subunit organization","C1_05_24",2,2,3.7e-24,0,1
"response to fluid shear stress","C1_05_24",1,0,3.7e-24,1,0.353
"collagen fibril organization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1314
"roof of mouth development","C1_05_24",0,1,3.7e-24,-1,0.4386
"regulation of protein dephosphorylation","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6338
"multicellular organism growth","C1_05_24",1,1,3.7e-24,0,1
"miRNA processing","C1_05_24",1,1,3.7e-24,0,1
"small molecule catabolic process","C1_05_24",0,3,3.7e-24,-2,0.0451
"regulation of G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C1_05_24",1,1,3.7e-24,0,1
"regulation of translational fidelity","C1_05_24",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"quinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"viral release from host cell","C1_05_24",0,0,3.7e-24,0,1
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",6,3,3.7e-24,0.807354922057604,0.2865
"regulation of cytokinesis","C1_05_24",1,1,3.7e-24,0,1
"mitochondrion localization","C1_05_24",0,0,3.7e-24,0,1
"renal system development","C1_05_24",5,3,3.7e-24,0.584962500721156,0.4121
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.1057
"regulation of cell-substrate adhesion","C1_05_24",2,2,3.7e-24,0,1
"centrosome localization","C1_05_24",0,0,3.7e-24,0,1
"microtubule organizing center localization","C1_05_24",1,0,3.7e-24,1,0.364
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",1,1,3.7e-24,0,1
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",1,1,3.7e-24,0,1
"rhythmic process","C1_05_24",0,2,3.7e-24,-1.58496250072116,0.09
"spindle localization","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative catabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6702
"response to amino acid","C1_05_24",2,1,3.7e-24,0.584962500721156,0.63
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",1,1,3.7e-24,0,1
"regulation of neuron death","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.6332
"ossification","C1_05_24",5,4,3.7e-24,0.263034405833794,0.8036
"mammary gland epithelial cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",1,0,3.7e-24,1,0.2792
"cellular response to acid chemical","C1_05_24",0,1,3.7e-24,-1,0.5006
"positive regulation of kinase activity","C1_05_24",2,3,3.7e-24,-0.415037499278844,0.5899
"positive regulation by host of viral process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C1_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C1_05_24",4,2,3.7e-24,0.736965594166206,0.2728
"neuron apoptotic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5315
"inner cell mass cell proliferation","C1_05_24",1,0,3.7e-24,1,0.1396
"polyamine biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C1_05_24",3,1,3.7e-24,1,0.4391
"regulation of type I interferon-mediated signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"intracellular lipid transport","C1_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7329
"iron ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of cell projection organization","C1_05_24",2,2,3.7e-24,0,1
"dicarboxylic acid metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4519
"regulation of anatomical structure size","C1_05_24",3,4,3.7e-24,-0.321928094887362,0.6383
"regulation of small molecule metabolic process","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7552
"pentose-phosphate shunt","C1_05_24",0,0,3.7e-24,0,1
"pericardium development","C1_05_24",1,0,3.7e-24,1,0.1871
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",0,0,3.7e-24,0,1
"alcohol biosynthetic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of membrane permeability","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6523
"signal peptide processing","C1_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5436
"body morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0473
"aminoglycan biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.4985
"sterol biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"polyamine metabolic process","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4586
"monosaccharide biosynthetic process","C1_05_24",0,1,3.7e-24,-1,0.4985
"response to acid chemical","C1_05_24",2,2,3.7e-24,0,1
"regulation of carbohydrate metabolic process","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5699
"positive regulation of nervous system development","C1_05_24",1,2,3.7e-24,-0.584962500721156,0.5392
"regulation of circadian rhythm","C1_05_24",1,1,3.7e-24,0,1
"trabecula morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"regulation of ligase activity","C1_05_24",1,0,3.7e-24,1,0.0381
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4284
"substantia nigra development","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"axon extension","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6309
"positive regulation of epithelial to mesenchymal transition","C1_05_24",0,0,3.7e-24,0,1
"one-carbon metabolic process","C1_05_24",0,0,3.7e-24,0,1
"NADPH regeneration","C1_05_24",0,0,3.7e-24,0,1
"cellular response to dsRNA","C1_05_24",0,0,3.7e-24,0,1
"neuron projection organization","C1_05_24",0,1,3.7e-24,-1,0.5073
"postsynapse organization","C1_05_24",2,2,3.7e-24,0,1
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C1_05_24",3,2,3.7e-24,0.415037499278844,0.7395
"intermembrane lipid transfer","C1_05_24",1,0,3.7e-24,1,0.411
"organophosphate ester transport","C1_05_24",1,1,3.7e-24,0,1
"movement in host","C1_05_24",1,1,3.7e-24,0,1
