"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"lipoprotein catabolic process","C3_05_24",0,0,3.7e-24,0,1
"suppression of viral release by host","C3_05_24",0,0,3.7e-24,0,1
"chaperone-mediated autophagy","C3_05_24",0,0,3.7e-24,0,1
"regulation of steroid hormone biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"synaptic vesicle lumen acidification","C3_05_24",0,0,3.7e-24,0,1
"semaphorin-plexin signaling pathway involved in neuron projection guidance","C3_05_24",0,0,3.7e-24,0,1
"regulation of Golgi organization","C3_05_24",0,0,3.7e-24,0,1
"Schwann cell differentiation","C3_05_24",0,0,3.7e-24,0,1
"neurotrophin signaling pathway","C3_05_24",1,0,3.7e-24,1,0.2608
"regulation of microtubule depolymerization","C3_05_24",0,0,3.7e-24,0,1
"basement membrane organization","C3_05_24",0,0,3.7e-24,0,1
"establishment or maintenance of epithelial cell apical/basal polarity","C3_05_24",0,0,3.7e-24,0,1
"face development","C3_05_24",0,0,3.7e-24,0,1
"osteoblast differentiation","C3_05_24",2,2,3.7e-24,0,1
"appendage development","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6637
"limb development","C3_05_24",3,1,3.7e-24,1,0.4136
"regulation of ATP metabolic process","C3_05_24",0,0,3.7e-24,0,1
"developmental growth involved in morphogenesis","C3_05_24",2,2,3.7e-24,0,1
"embryonic organ development","C3_05_24",4,4,3.7e-24,0,1
"negative regulation of growth","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1487
"microtubule depolymerization","C3_05_24",0,0,3.7e-24,0,1
"heme metabolic process","C3_05_24",0,0,3.7e-24,0,1
"regulation of neuron apoptotic process","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5478
"plasma membrane tubulation","C3_05_24",0,0,3.7e-24,0,1
"exosomal secretion","C3_05_24",0,0,3.7e-24,0,1
"vasculogenesis","C3_05_24",0,0,3.7e-24,0,1
"toxin transport","C3_05_24",0,0,3.7e-24,0,1
"ncRNA processing","E1_06_14",24,23,3.7e-24,0.0588936890535686,0.9191
"ribosome biogenesis","E1_06_14",10,17,3.7e-24,-0.710493382805015,0.0481
"rRNA metabolic process","E1_06_14",16,17,3.7e-24,-0.082462160191973,0.8157
"proteasome-mediated ubiquitin-dependent protein catabolic process","E1_06_14",25,26,3.7e-24,-0.0544477840223765,0.8417
"regulation of response to DNA damage stimulus","E1_06_14",10,17,3.7e-24,-0.710493382805015,0.0478
"establishment of protein localization to organelle","E1_06_14",21,26,3.7e-24,-0.295455883526171,0.2888
"macroautophagy","E1_06_14",18,15,3.7e-24,0.247927513443586,0.5174
"regulation of chromosome organization","E1_06_14",15,16,3.7e-24,-0.0874628412503394,0.8126
"Golgi vesicle transport","E1_06_14",15,17,3.7e-24,-0.169925001442312,0.638
"double-strand break repair","E1_06_14",21,17,3.7e-24,0.289506617194985,0.4018
"histone modification","E1_06_14",15,20,3.7e-24,-0.39231742277876,0.224
"sister chromatid segregation","E1_06_14",10,13,3.7e-24,-0.347923303420307,0.4143
"DNA replication","E1_06_14",24,17,3.7e-24,0.473931188332412,0.1513
"chromosome segregation","E1_06_14",28,25,3.7e-24,0.15754127698648,0.6154
"mitochondrial gene expression","E1_06_14",8,8,3.7e-24,0,1
"nucleocytoplasmic transport","E1_06_14",21,20,3.7e-24,0.067114195858537,0.9097
"nuclear transport","E1_06_14",21,17,3.7e-24,0.289506617194985,0.3955
"regulation of DNA repair","E1_06_14",11,14,3.7e-24,-0.321928094887362,0.4329
"peptidyl-lysine modification","E1_06_14",15,22,3.7e-24,-0.523561956057013,0.0896
"protein targeting","E1_06_14",15,19,3.7e-24,-0.321928094887362,0.3596
"cytoplasmic translation","E1_06_14",13,8,3.7e-24,0.637429920615292,0.1626
"regulation of autophagy","E1_06_14",21,18,3.7e-24,0.211504105193712,0.5591
"signal transduction in response to DNA damage","E1_06_14",8,9,3.7e-24,-0.15200309344505,0.7436
"regulation of intracellular transport","E1_06_14",18,20,3.7e-24,-0.144389909335175,0.6619
"protein localization to nucleus","E1_06_14",15,14,3.7e-24,0.0931094043914815,0.8953
"microtubule cytoskeleton organization involved in mitosis","E1_06_14",8,10,3.7e-24,-0.289506617194985,0.5299
"telomere maintenance","E1_06_14",9,8,3.7e-24,0.15200309344505,0.8617
"cell cycle checkpoint signaling","E1_06_14",5,9,3.7e-24,-0.736965594166206,0.1189
"regulation of protein modification by small protein conjugation or removal","E1_06_14",12,13,3.7e-24,-0.106915203916512,0.7885
"cellular respiration","E1_06_14",8,12,3.7e-24,-0.53051471669878,0.2056
"cellular component disassembly","E1_06_14",17,25,3.7e-24,-0.53051471669878,0.0769
"nuclear chromosome segregation","E1_06_14",11,16,3.7e-24,-0.502500340529183,0.1734
"regulation of protein stability","E1_06_14",17,15,3.7e-24,0.169925001442312,0.6994
"regulation of cell cycle phase transition","E1_06_14",18,24,3.7e-24,-0.395928676331139,0.1919
"regulation of protein catabolic process","E1_06_14",14,17,3.7e-24,-0.263034405833794,0.4757
"response to endoplasmic reticulum stress","E1_06_14",17,16,3.7e-24,0.082462160191973,0.901
"vesicle organization","E1_06_14",18,19,3.7e-24,-0.0740005814437769,0.8206
"mitochondrial respiratory chain complex assembly","E1_06_14",6,6,3.7e-24,0,1
"DNA-templated transcription elongation","E1_06_14",10,9,3.7e-24,0.137503523749935,0.8697
"mitochondrial transport","E1_06_14",8,8,3.7e-24,0,1
"establishment of organelle localization","E1_06_14",16,21,3.7e-24,-0.371968777386958,0.2409
"regulation of intracellular protein transport","E1_06_14",8,9,3.7e-24,-0.15200309344505,0.751
"response to UV","E1_06_14",9,9,3.7e-24,0,1
"RNA localization","E1_06_14",11,10,3.7e-24,0.125530882083859,0.869
"response to topologically incorrect protein","E1_06_14",7,11,3.7e-24,-0.584962500721156,0.1689
"organelle fission","E1_06_14",19,17,3.7e-24,0.15200309344505,0.7134
"non-membrane-bounded organelle assembly","E1_06_14",18,21,3.7e-24,-0.211504105193712,0.5241
"protein polyubiquitination","E1_06_14",17,13,3.7e-24,0.362570079384708,0.3359
"methylation","E1_06_14",15,15,3.7e-24,0,1
"phospholipid biosynthetic process","E1_06_14",16,14,3.7e-24,0.180572245641821,0.6895
"oxidative phosphorylation","E1_06_14",6,9,3.7e-24,-0.514573172829758,0.2931
"establishment of protein localization to membrane","E1_06_14",7,11,3.7e-24,-0.584962500721156,0.1676
"in utero embryonic development","E1_06_14",13,18,3.7e-24,-0.440572591385981,0.2068
"vacuole organization","E1_06_14",17,12,3.7e-24,0.46948528330122,0.2547
"nuclear-transcribed mRNA catabolic process","E1_06_14",5,4,3.7e-24,0.263034405833794,0.8059
"protein folding","E1_06_14",20,13,3.7e-24,0.584962500721156,0.1463
"DNA conformation change","E1_06_14",3,5,3.7e-24,-0.584962500721156,0.3334
"regulation of chromosome segregation","E1_06_14",6,7,3.7e-24,-0.192645077942396,0.7295
"regulation of apoptotic signaling pathway","E1_06_14",16,20,3.7e-24,-0.304854581528421,0.3709
"cell cycle G2/M phase transition","E1_06_14",18,10,3.7e-24,0.788495894806288,0.0715
"vacuolar transport","E1_06_14",5,7,3.7e-24,-0.415037499278844,0.465
"response to ionizing radiation","E1_06_14",8,9,3.7e-24,-0.15200309344505,0.7521
"cellular response to UV","E1_06_14",11,5,3.7e-24,1,0.1183
"regulation of binding","E1_06_14",18,20,3.7e-24,-0.144389909335175,0.6525
"nucleic acid transport","E1_06_14",8,7,3.7e-24,0.169925001442312,0.851
"RNA transport","E1_06_14",4,7,3.7e-24,-0.678071905112638,0.2377
"ribonucleoprotein complex subunit organization","E1_06_14",14,11,3.7e-24,0.321928094887362,0.4499
"regulation of DNA replication","E1_06_14",10,8,3.7e-24,0.289506617194985,0.6009
"ribose phosphate metabolic process","E1_06_14",23,20,3.7e-24,0.192645077942396,0.5774
"proton motive force-driven ATP synthesis","E1_06_14",1,4,3.7e-24,-1.32192809488736,0.0603
"ribonucleotide metabolic process","E1_06_14",24,22,3.7e-24,0.120294233717712,0.7385
"telomere organization","E1_06_14",8,8,3.7e-24,0,1
"cellular response to topologically incorrect protein","E1_06_14",5,5,3.7e-24,0,1
"Golgi organization","E1_06_14",8,7,3.7e-24,0.169925001442312,0.8502
"ribonucleoprotein complex assembly","E1_06_14",13,15,3.7e-24,-0.192645077942396,0.611
"cellular nitrogen compound catabolic process","E1_06_14",24,26,3.7e-24,-0.111031312388744,0.6948
"negative regulation of phosphorus metabolic process","E1_06_14",34,25,3.7e-24,0.428843298803874,0.1405
"heterocycle catabolic process","E1_06_14",17,20,3.7e-24,-0.222392421336448,0.5024
"mitochondrial membrane organization","E1_06_14",4,5,3.7e-24,-0.263034405833794,0.6767
"regulation of protein-containing complex assembly","E1_06_14",30,20,3.7e-24,0.561878887608115,0.092
"positive regulation of cellular component biogenesis","E1_06_14",23,25,3.7e-24,-0.115477217419936,0.6971
"response to oxidative stress","E1_06_14",17,18,3.7e-24,-0.0780025120012732,0.822
"regulation of supramolecular fiber organization","E1_06_14",14,18,3.7e-24,-0.341036917835067,0.3103
"positive regulation of protein localization","E1_06_14",20,20,3.7e-24,0,1
"positive regulation of cell projection organization","E1_06_14",25,19,3.7e-24,0.37851162325373,0.253
"negative regulation of transferase activity","E1_06_14",10,12,3.7e-24,-0.241008099503795,0.5641
"autophagy of mitochondrion","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.5913
"positive regulation of amide metabolic process","E1_06_14",11,10,3.7e-24,0.125530882083859,0.8772
"chromatin remodeling","E1_06_14",17,22,3.7e-24,-0.3536369546147,0.2557
"viral process","E1_06_14",19,19,3.7e-24,0,1
"macromolecule deacylation","E1_06_14",9,7,3.7e-24,0.321928094887362,0.5637
"mitotic cytokinesis","E1_06_14",2,4,3.7e-24,-0.736965594166206,0.2712
"aromatic compound catabolic process","E1_06_14",26,24,3.7e-24,0.111031312388744,0.7521
"vesicle localization","E1_06_14",3,9,3.7e-24,-1.32192809488736,0.0174
"establishment or maintenance of cell polarity","E1_06_14",5,7,3.7e-24,-0.415037499278844,0.471
"Wnt signaling pathway","E1_06_14",21,20,3.7e-24,0.067114195858537,0.9049
"cell-cell signaling by wnt","E1_06_14",28,22,3.7e-24,0.334419039070559,0.2775
"ATP metabolic process","E1_06_14",14,13,3.7e-24,0.0995356735509144,0.8911
"cellular response to chemical stress","E1_06_14",13,17,3.7e-24,-0.362570079384708,0.2873
"regulation of vacuole organization","E1_06_14",3,2,3.7e-24,0.415037499278844,0.7291
"cellular response to external stimulus","E1_06_14",8,12,3.7e-24,-0.53051471669878,0.2082
"negative regulation of protein phosphorylation","E1_06_14",21,20,3.7e-24,0.067114195858537,0.9101
"negative regulation of catabolic process","E1_06_14",10,13,3.7e-24,-0.347923303420307,0.4109
"regulation of microtubule cytoskeleton organization","E1_06_14",11,7,3.7e-24,0.584962500721156,0.2609
"chromosome localization","E1_06_14",7,6,3.7e-24,0.192645077942396,0.8459
"negative regulation of mitotic nuclear division","E1_06_14",0,3,3.7e-24,-2,0.0591
"regulation of actin filament organization","E1_06_14",11,11,3.7e-24,0,1
"dephosphorylation","E1_06_14",17,15,3.7e-24,0.169925001442312,0.6992
"glycosylation","E1_06_14",10,11,3.7e-24,-0.125530882083859,0.7674
"positive regulation of establishment of protein localization","E1_06_14",14,16,3.7e-24,-0.180572245641821,0.6368
"regulation of microtubule-based process","E1_06_14",10,12,3.7e-24,-0.241008099503795,0.5703
"cell-substrate junction organization","E1_06_14",4,6,3.7e-24,-0.485426827170242,0.4283
"protein-containing complex localization","E1_06_14",9,10,3.7e-24,-0.137503523749935,0.7631
"mitochondrial transmembrane transport","E1_06_14",5,4,3.7e-24,0.263034405833794,0.8077
"stem cell population maintenance","E1_06_14",5,9,3.7e-24,-0.736965594166206,0.1231
"ribosome assembly","E1_06_14",4,4,3.7e-24,0,1
"intraciliary transport","E1_06_14",1,3,3.7e-24,-1,0.2508
"Golgi to plasma membrane protein transport","E1_06_14",0,1,3.7e-24,-1,0.4503
"response to amino acid starvation","E1_06_14",4,2,3.7e-24,0.736965594166206,0.333
"cellular response to extracellular stimulus","E1_06_14",11,13,3.7e-24,-0.222392421336448,0.6026
"cell growth","E1_06_14",14,19,3.7e-24,-0.415037499278844,0.2245
"protein glycosylation","E1_06_14",7,11,3.7e-24,-0.584962500721156,0.1821
"macromolecule glycosylation","E1_06_14",9,13,3.7e-24,-0.485426827170242,0.2361
"maintenance of cell number","E1_06_14",11,11,3.7e-24,0,1
"response to reactive oxygen species","E1_06_14",8,8,3.7e-24,0,1
"regulation of cell morphogenesis","E1_06_14",15,11,3.7e-24,0.415037499278844,0.3673
"regulation of cellular component size","E1_06_14",16,17,3.7e-24,-0.082462160191973,0.8147
"cell-substrate junction assembly","E1_06_14",4,4,3.7e-24,0,1
"membrane fission","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6077
"membrane docking","E1_06_14",4,3,3.7e-24,0.321928094887362,0.783
"fibroblast migration","E1_06_14",3,3,3.7e-24,0,1
"nucleus organization","E1_06_14",4,6,3.7e-24,-0.485426827170242,0.4295
"regulation of cell growth","E1_06_14",11,20,3.7e-24,-0.807354922057604,0.0183
"fibroblast proliferation","E1_06_14",6,5,3.7e-24,0.222392421336448,0.8313
"cell cycle G1/S phase transition","E1_06_14",9,11,3.7e-24,-0.263034405833794,0.5583
"actin filament organization","E1_06_14",23,23,3.7e-24,0,1
"response to oxygen levels","E1_06_14",17,20,3.7e-24,-0.222392421336448,0.5057
"epigenetic regulation of gene expression","E1_06_14",5,6,3.7e-24,-0.222392421336448,0.7049
"organelle fusion","E1_06_14",2,5,3.7e-24,-1,0.1132
"lipoprotein metabolic process","E1_06_14",6,4,3.7e-24,0.485426827170242,0.4621
"protein lipidation","E1_06_14",2,5,3.7e-24,-1,0.1046
"regulation of plasma membrane bounded cell projection assembly","E1_06_14",6,7,3.7e-24,-0.192645077942396,0.7112
"regulation of actin filament-based process","E1_06_14",14,18,3.7e-24,-0.341036917835067,0.3031
"regulation of GTPase activity","E1_06_14",16,15,3.7e-24,0.0874628412503394,0.9015
"nuclear envelope organization","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6091
"protein autophosphorylation","E1_06_14",9,9,3.7e-24,0,1
"connective tissue development","E1_06_14",15,14,3.7e-24,0.0931094043914815,0.8937
"cellular response to heat","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1211
"myeloid cell homeostasis","E1_06_14",4,10,3.7e-24,-1.13750352374993,0.0258
"regulation of neuron projection development","E1_06_14",12,18,3.7e-24,-0.547487795302493,0.1068
"receptor metabolic process","E1_06_14",3,3,3.7e-24,0,1
"maintenance of protein location in cell","E1_06_14",3,2,3.7e-24,0.415037499278844,0.7489
"apoptotic mitochondrial changes","E1_06_14",3,6,3.7e-24,-0.807354922057604,0.1365
"response to transforming growth factor beta","E1_06_14",13,11,3.7e-24,0.222392421336448,0.6474
"neural tube development","E1_06_14",8,8,3.7e-24,0,1
"maintenance of protein location","E1_06_14",8,6,3.7e-24,0.362570079384708,0.5424
"regulation of ubiquitin-protein transferase activity","E1_06_14",4,3,3.7e-24,0.321928094887362,0.7797
"cilium assembly","E1_06_14",13,16,3.7e-24,-0.280107919192735,0.4634
"mRNA export from nucleus","E1_06_14",5,3,3.7e-24,0.584962500721156,0.3853
"regulation of cell-substrate junction organization","E1_06_14",7,4,3.7e-24,0.678071905112638,0.3492
"membrane biogenesis","E1_06_14",1,4,3.7e-24,-1.32192809488736,0.1205
"cilium organization","E1_06_14",14,16,3.7e-24,-0.180572245641821,0.6158
"platelet-derived growth factor receptor signaling pathway","E1_06_14",5,2,3.7e-24,1,0.1885
"iron-sulfur cluster assembly","E1_06_14",0,1,3.7e-24,-1,0.523
"metallo-sulfur cluster assembly","E1_06_14",5,3,3.7e-24,0.584962500721156,0.3858
"centromere complex assembly","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1846
"cellular response to oxygen levels","E1_06_14",5,6,3.7e-24,-0.222392421336448,0.7005
"fatty acid beta-oxidation","E1_06_14",0,3,3.7e-24,-2,0.0338
"organelle localization by membrane tethering","E1_06_14",7,7,3.7e-24,0,1
"autophagosome maturation","E1_06_14",5,4,3.7e-24,0.263034405833794,0.8073
"cellular response to transforming growth factor beta stimulus","E1_06_14",15,11,3.7e-24,0.415037499278844,0.3685
"nucleotide catabolic process","E1_06_14",3,3,3.7e-24,0,1
"tube closure","E1_06_14",5,4,3.7e-24,0.263034405833794,0.8099
"regulation of stem cell differentiation","E1_06_14",4,3,3.7e-24,0.321928094887362,0.786
"substrate adhesion-dependent cell spreading","E1_06_14",4,4,3.7e-24,0,1
"chondrocyte differentiation","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.6326
"regulation of fibroblast proliferation","E1_06_14",4,6,3.7e-24,-0.485426827170242,0.437
"morphogenesis of an epithelial sheet","E1_06_14",6,3,3.7e-24,0.807354922057604,0.2845
"microtubule polymerization","E1_06_14",4,2,3.7e-24,0.736965594166206,0.2904
"response to virus","E1_06_14",17,16,3.7e-24,0.082462160191973,0.8969
"membrane assembly","E1_06_14",1,3,3.7e-24,-1,0.2561
"COPII vesicle coating","E1_06_14",3,1,3.7e-24,1,0.4157
"erythrocyte differentiation","E1_06_14",10,5,3.7e-24,0.874469117916141,0.1433
"organophosphate catabolic process","E1_06_14",9,9,3.7e-24,0,1
"regulation of embryonic development","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.6581
"regulation of focal adhesion assembly","E1_06_14",3,3,3.7e-24,0,1
"regulation of cell-substrate junction assembly","E1_06_14",1,3,3.7e-24,-1,0.2414
"regulation of extracellular matrix organization","E1_06_14",0,3,3.7e-24,-2,0.0283
"GPI anchor biosynthetic process","E1_06_14",0,1,3.7e-24,-1,0.4284
"lamellipodium organization","E1_06_14",1,4,3.7e-24,-1.32192809488736,0.0662
"positive regulation of stem cell population maintenance","E1_06_14",3,3,3.7e-24,0,1
"monosaccharide metabolic process","E1_06_14",11,11,3.7e-24,0,1
"U2-type prespliceosome assembly","E1_06_14",4,1,3.7e-24,1.32192809488736,0.0564
"heterochromatin formation","E1_06_14",6,4,3.7e-24,0.485426827170242,0.4533
"peroxisome organization","E1_06_14",0,1,3.7e-24,-1,0.4097
"regulation of mitochondrial fission","E1_06_14",6,2,3.7e-24,1.22239242133645,0.1219
"cellular pigmentation","E1_06_14",6,5,3.7e-24,0.222392421336448,0.8199
"regulation of fibroblast migration","E1_06_14",7,2,3.7e-24,1.41503749927884,0.0843
"cellular carbohydrate metabolic process","E1_06_14",4,11,3.7e-24,-1.26303440583379,0.0111
"positive regulation of axonogenesis","E1_06_14",6,5,3.7e-24,0.222392421336448,0.8243
"kinetochore organization","E1_06_14",1,1,3.7e-24,0,1
"stem cell differentiation","E1_06_14",18,13,3.7e-24,0.440572591385981,0.28
"proton transmembrane transport","E1_06_14",5,5,3.7e-24,0,1
"cellular response to insulin stimulus","E1_06_14",10,11,3.7e-24,-0.125530882083859,0.7639
"establishment of mitotic spindle localization","E1_06_14",4,1,3.7e-24,1.32192809488736,0.0372
"cell redox homeostasis","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1477
"stress granule assembly","E1_06_14",0,1,3.7e-24,-1,0.4162
"protein neddylation","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6253
"regulation of mitochondrial membrane potential","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.5944
"neuron death","E1_06_14",16,16,3.7e-24,0,1
"defense response to virus","E1_06_14",11,12,3.7e-24,-0.115477217419936,0.7852
"sulfur compound metabolic process","E1_06_14",11,16,3.7e-24,-0.502500340529183,0.1801
"NADP metabolic process","E1_06_14",1,1,3.7e-24,0,1
"vacuolar acidification","E1_06_14",1,1,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","E1_06_14",0,1,3.7e-24,-1,0.514
"lysosomal lumen acidification","E1_06_14",1,1,3.7e-24,0,1
"glycosyl compound biosynthetic process","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6788
"heart valve development","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.0943
"water-soluble vitamin metabolic process","E1_06_14",3,3,3.7e-24,0,1
"interferon-beta production","E1_06_14",3,3,3.7e-24,0,1
"regulation of interferon-beta production","E1_06_14",4,2,3.7e-24,0.736965594166206,0.3
"branched-chain amino acid metabolic process","E1_06_14",1,1,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.529
"respiratory tube development","E1_06_14",6,9,3.7e-24,-0.514573172829758,0.3002
"cellular senescence","E1_06_14",8,5,3.7e-24,0.584962500721156,0.3947
"positive regulation of neurogenesis","E1_06_14",9,7,3.7e-24,0.321928094887362,0.5783
"mitochondrial outer membrane permeabilization","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6071
"immune system development","E1_06_14",11,10,3.7e-24,0.125530882083859,0.8736
"clathrin-dependent endocytosis","E1_06_14",4,4,3.7e-24,0,1
"positive regulation of viral process","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5705
"bone development","E1_06_14",21,13,3.7e-24,0.652076696579693,0.077
"cell-substrate adhesion","E1_06_14",12,15,3.7e-24,-0.299560281858908,0.4539
"positive regulation of microtubule polymerization","E1_06_14",1,1,3.7e-24,0,1
"pteridine-containing compound metabolic process","E1_06_14",2,2,3.7e-24,0,1
"response to arsenic-containing substance","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6
"response to insulin","E1_06_14",13,12,3.7e-24,0.106915203916512,0.8835
"ubiquinone metabolic process","E1_06_14",1,0,3.7e-24,1,0.4697
"cellular response to arsenic-containing substance","E1_06_14",0,1,3.7e-24,-1,0.4616
"inositol phosphate catabolic process","E1_06_14",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","E1_06_14",1,1,3.7e-24,0,1
"respiratory system development","E1_06_14",12,10,3.7e-24,0.241008099503795,0.6434
"regulation of generation of precursor metabolites and energy","E1_06_14",7,6,3.7e-24,0.192645077942396,0.8373
"mitochondrial calcium ion homeostasis","E1_06_14",3,1,3.7e-24,1,0.4208
"G0 to G1 transition","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5789
"mitochondrial genome maintenance","E1_06_14",0,1,3.7e-24,-1,0.4684
"release of cytochrome c from mitochondria","E1_06_14",2,2,3.7e-24,0,1
"cortical cytoskeleton organization","E1_06_14",1,1,3.7e-24,0,1
"response to sterol depletion","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6304
"regulation of ncRNA transcription","E1_06_14",1,1,3.7e-24,0,1
"mesenchymal cell differentiation","E1_06_14",6,9,3.7e-24,-0.514573172829758,0.2648
"protein-DNA complex subunit organization","E1_06_14",13,12,3.7e-24,0.106915203916512,0.8897
"response to fluid shear stress","E1_06_14",0,1,3.7e-24,-1,0.4191
"collagen fibril organization","E1_06_14",4,3,3.7e-24,0.321928094887362,0.7755
"roof of mouth development","E1_06_14",4,4,3.7e-24,0,1
"regulation of protein dephosphorylation","E1_06_14",3,3,3.7e-24,0,1
"multicellular organism growth","E1_06_14",6,6,3.7e-24,0,1
"miRNA processing","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1549
"small molecule catabolic process","E1_06_14",13,17,3.7e-24,-0.362570079384708,0.2857
"regulation of G0 to G1 transition","E1_06_14",0,1,3.7e-24,-1,0.4148
"circadian regulation of gene expression","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.6454
"regulation of translational fidelity","E1_06_14",1,1,3.7e-24,0,1
"ubiquinone biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","E1_06_14",0,1,3.7e-24,-1,0.5348
"quinone biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"viral release from host cell","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5655
"exit from host cell","E1_06_14",0,1,3.7e-24,-1,0.499
"positive regulation of GTPase activity","E1_06_14",9,13,3.7e-24,-0.485426827170242,0.2298
"regulation of cytokinesis","E1_06_14",4,5,3.7e-24,-0.263034405833794,0.6748
"mitochondrion localization","E1_06_14",3,1,3.7e-24,1,0.4142
"renal system development","E1_06_14",13,15,3.7e-24,-0.192645077942396,0.6081
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E1_06_14",9,8,3.7e-24,0.15200309344505,0.8643
"regulation of cell-substrate adhesion","E1_06_14",8,11,3.7e-24,-0.415037499278844,0.3362
"centrosome localization","E1_06_14",1,1,3.7e-24,0,1
"microtubule organizing center localization","E1_06_14",6,3,3.7e-24,0.807354922057604,0.3065
"pinocytosis","E1_06_14",1,0,3.7e-24,1,0.4566
"lamellipodium assembly","E1_06_14",6,5,3.7e-24,0.222392421336448,0.8265
"cellular response to sterol depletion","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6429
"placenta development","E1_06_14",7,8,3.7e-24,-0.169925001442312,0.7378
"rhythmic process","E1_06_14",12,16,3.7e-24,-0.387023123109247,0.2807
"spindle localization","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.643
"carbohydrate derivative catabolic process","E1_06_14",10,8,3.7e-24,0.289506617194985,0.5992
"response to amino acid","E1_06_14",4,6,3.7e-24,-0.485426827170242,0.4471
"regulation of intracellular steroid hormone receptor signaling pathway","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5323
"regulation of neuron death","E1_06_14",11,14,3.7e-24,-0.321928094887362,0.4372
"ossification","E1_06_14",21,20,3.7e-24,0.067114195858537,0.9121
"mammary gland epithelial cell proliferation","E1_06_14",3,2,3.7e-24,0.415037499278844,0.7448
"ribosomal subunit export from nucleus","E1_06_14",3,1,3.7e-24,1,0.4155
"ribosome localization","E1_06_14",1,0,3.7e-24,1,0.3699
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6717
"seminiferous tubule development","E1_06_14",0,0,3.7e-24,0,1
"cellular response to acid chemical","E1_06_14",7,6,3.7e-24,0.192645077942396,0.8405
"positive regulation of kinase activity","E1_06_14",19,19,3.7e-24,0,1
"positive regulation by host of viral process","E1_06_14",1,1,3.7e-24,0,1
"mitochondrion morphogenesis","E1_06_14",0,1,3.7e-24,-1,0.4615
"regulation of establishment of cell polarity","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6542
"cellular lipid catabolic process","E1_06_14",9,9,3.7e-24,0,1
"neuron apoptotic process","E1_06_14",7,13,3.7e-24,-0.807354922057604,0.053
"inner cell mass cell proliferation","E1_06_14",0,0,3.7e-24,0,1
"polyamine biosynthetic process","E1_06_14",1,0,3.7e-24,1,0.4985
"folic acid metabolic process","E1_06_14",0,0,3.7e-24,0,1
"organelle inheritance","E1_06_14",1,0,3.7e-24,1,0.378
"polyol metabolic process","E1_06_14",2,4,3.7e-24,-0.736965594166206,0.2766
"regulation of type I interferon-mediated signaling pathway","E1_06_14",2,2,3.7e-24,0,1
"intracellular lipid transport","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6803
"fat cell differentiation","E1_06_14",4,9,3.7e-24,-1,0.0508
"iron ion homeostasis","E1_06_14",5,4,3.7e-24,0.263034405833794,0.8136
"negative regulation of cell projection organization","E1_06_14",7,7,3.7e-24,0,1
"dicarboxylic acid metabolic process","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.5967
"regulation of anatomical structure size","E1_06_14",19,24,3.7e-24,-0.321928094887362,0.2691
"regulation of small molecule metabolic process","E1_06_14",5,14,3.7e-24,-1.32192809488736,0.0044
"pentose-phosphate shunt","E1_06_14",1,1,3.7e-24,0,1
"pericardium development","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6432
"lysosomal protein catabolic process","E1_06_14",4,2,3.7e-24,0.736965594166206,0.272
