"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"stem cell population maintenance","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1015
"ribosome assembly","E1_06_14",0,1,3.7e-24,-1,0.5015
"intraciliary transport","E1_06_14",0,0,3.7e-24,0,1
"Golgi to plasma membrane protein transport","E1_06_14",0,0,3.7e-24,0,1
"response to amino acid starvation","E1_06_14",1,0,3.7e-24,1,0.4458
"cellular response to extracellular stimulus","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6211
"cell growth","E1_06_14",6,6,3.7e-24,0,1
"protein glycosylation","E1_06_14",6,2,3.7e-24,1.22239242133645,0.1234
"macromolecule glycosylation","E1_06_14",0,3,3.7e-24,-2,0.0585
"maintenance of cell number","E1_06_14",2,2,3.7e-24,0,1
"response to reactive oxygen species","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5366
"regulation of cell morphogenesis","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6035
"regulation of cellular component size","E1_06_14",9,5,3.7e-24,0.736965594166206,0.2038
"cell-substrate junction assembly","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6409
"membrane fission","E1_06_14",1,0,3.7e-24,1,0.4389
"membrane docking","E1_06_14",1,1,3.7e-24,0,1
"fibroblast migration","E1_06_14",0,1,3.7e-24,-1,0.5342
"nucleus organization","E1_06_14",1,1,3.7e-24,0,1
"regulation of cell growth","E1_06_14",3,5,3.7e-24,-0.584962500721156,0.3553
"fibroblast proliferation","E1_06_14",1,1,3.7e-24,0,1
"cell cycle G1/S phase transition","E1_06_14",6,3,3.7e-24,0.807354922057604,0.2831
"actin filament organization","E1_06_14",5,5,3.7e-24,0,1
"response to oxygen levels","E1_06_14",6,4,3.7e-24,0.485426827170242,0.4527
"epigenetic regulation of gene expression","E1_06_14",4,2,3.7e-24,0.736965594166206,0.269
"organelle fusion","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5871
"lipoprotein metabolic process","E1_06_14",3,1,3.7e-24,1,0.4239
"protein lipidation","E1_06_14",1,1,3.7e-24,0,1
"regulation of plasma membrane bounded cell projection assembly","E1_06_14",6,2,3.7e-24,1.22239242133645,0.1248
"regulation of actin filament-based process","E1_06_14",2,4,3.7e-24,-0.736965594166206,0.2698
"regulation of GTPase activity","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.6481
"nuclear envelope organization","E1_06_14",2,1,3.7e-24,0.584962500721156,0.635
"protein autophosphorylation","E1_06_14",4,2,3.7e-24,0.736965594166206,0.3441
"connective tissue development","E1_06_14",5,3,3.7e-24,0.584962500721156,0.3895
"cellular response to heat","E1_06_14",1,1,3.7e-24,0,1
"myeloid cell homeostasis","E1_06_14",3,2,3.7e-24,0.415037499278844,0.7265
"regulation of neuron projection development","E1_06_14",7,5,3.7e-24,0.415037499278844,0.5067
"receptor metabolic process","E1_06_14",0,1,3.7e-24,-1,0.4799
"maintenance of protein location in cell","E1_06_14",1,1,3.7e-24,0,1
"apoptotic mitochondrial changes","E1_06_14",1,1,3.7e-24,0,1
"response to transforming growth factor beta","E1_06_14",3,3,3.7e-24,0,1
"neural tube development","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5527
"maintenance of protein location","E1_06_14",0,1,3.7e-24,-1,0.4195
"regulation of ubiquitin-protein transferase activity","E1_06_14",1,1,3.7e-24,0,1
"cilium assembly","E1_06_14",4,4,3.7e-24,0,1
"mRNA export from nucleus","E1_06_14",0,1,3.7e-24,-1,0.4882
"regulation of cell-substrate junction organization","E1_06_14",4,1,3.7e-24,1.32192809488736,0.0105
"membrane biogenesis","E1_06_14",1,1,3.7e-24,0,1
"cilium organization","E1_06_14",2,4,3.7e-24,-0.736965594166206,0.2603
"platelet-derived growth factor receptor signaling pathway","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6485
"iron-sulfur cluster assembly","E1_06_14",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","E1_06_14",0,0,3.7e-24,0,1
"centromere complex assembly","E1_06_14",0,0,3.7e-24,0,1
"cellular response to oxygen levels","E1_06_14",2,2,3.7e-24,0,1
"fatty acid beta-oxidation","E1_06_14",0,1,3.7e-24,-1,0.4208
"organelle localization by membrane tethering","E1_06_14",0,1,3.7e-24,-1,0.4637
"autophagosome maturation","E1_06_14",0,1,3.7e-24,-1,0.487
"cellular response to transforming growth factor beta stimulus","E1_06_14",3,3,3.7e-24,0,1
"nucleotide catabolic process","E1_06_14",0,1,3.7e-24,-1,0.4894
"tube closure","E1_06_14",1,1,3.7e-24,0,1
"regulation of stem cell differentiation","E1_06_14",0,1,3.7e-24,-1,0.4356
"substrate adhesion-dependent cell spreading","E1_06_14",1,1,3.7e-24,0,1
"chondrocyte differentiation","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6683
"regulation of fibroblast proliferation","E1_06_14",0,1,3.7e-24,-1,0.4206
"morphogenesis of an epithelial sheet","E1_06_14",0,1,3.7e-24,-1,0.4869
"microtubule polymerization","E1_06_14",0,1,3.7e-24,-1,0.4406
"response to virus","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.6381
"membrane assembly","E1_06_14",0,1,3.7e-24,-1,0.4706
"COPII vesicle coating","E1_06_14",1,0,3.7e-24,1,0.3231
"erythrocyte differentiation","E1_06_14",1,1,3.7e-24,0,1
"organophosphate catabolic process","E1_06_14",3,2,3.7e-24,0.415037499278844,0.7234
"regulation of embryonic development","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6444
"regulation of focal adhesion assembly","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6479
"regulation of cell-substrate junction assembly","E1_06_14",0,1,3.7e-24,-1,0.489
"regulation of extracellular matrix organization","E1_06_14",0,0,3.7e-24,0,1
"GPI anchor biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"lamellipodium organization","E1_06_14",0,1,3.7e-24,-1,0.4399
"positive regulation of stem cell population maintenance","E1_06_14",3,0,3.7e-24,2,0.0297
"monosaccharide metabolic process","E1_06_14",1,3,3.7e-24,-1,0.2722
"U2-type prespliceosome assembly","E1_06_14",2,0,3.7e-24,1.58496250072116,0.1044
"heterochromatin formation","E1_06_14",0,1,3.7e-24,-1,0.4166
"peroxisome organization","E1_06_14",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","E1_06_14",0,0,3.7e-24,0,1
"cellular pigmentation","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6426
"regulation of fibroblast migration","E1_06_14",0,0,3.7e-24,0,1
"cellular carbohydrate metabolic process","E1_06_14",0,3,3.7e-24,-2,0.0377
"positive regulation of axonogenesis","E1_06_14",2,1,3.7e-24,0.584962500721156,0.652
"kinetochore organization","E1_06_14",0,0,3.7e-24,0,1
"stem cell differentiation","E1_06_14",1,3,3.7e-24,-1,0.212
"proton transmembrane transport","E1_06_14",0,1,3.7e-24,-1,0.4128
"cellular response to insulin stimulus","E1_06_14",5,2,3.7e-24,1,0.186
"establishment of mitotic spindle localization","E1_06_14",0,0,3.7e-24,0,1
"cell redox homeostasis","E1_06_14",0,0,3.7e-24,0,1
"stress granule assembly","E1_06_14",0,0,3.7e-24,0,1
"protein neddylation","E1_06_14",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","E1_06_14",1,1,3.7e-24,0,1
"neuron death","E1_06_14",1,4,3.7e-24,-1.32192809488736,0.0749
"defense response to virus","E1_06_14",5,3,3.7e-24,0.584962500721156,0.403
"sulfur compound metabolic process","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6032
"NADP metabolic process","E1_06_14",0,0,3.7e-24,0,1
"vacuolar acidification","E1_06_14",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"lysosomal lumen acidification","E1_06_14",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"heart valve development","E1_06_14",0,1,3.7e-24,-1,0.4607
"water-soluble vitamin metabolic process","E1_06_14",0,1,3.7e-24,-1,0.4878
"interferon-beta production","E1_06_14",1,0,3.7e-24,1,0.4318
"regulation of interferon-beta production","E1_06_14",0,1,3.7e-24,-1,0.4977
"branched-chain amino acid metabolic process","E1_06_14",2,0,3.7e-24,1.58496250072116,0.0562
"regulation of mitochondrial membrane permeability","E1_06_14",0,1,3.7e-24,-1,0.484
"respiratory tube development","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5619
"cellular senescence","E1_06_14",1,1,3.7e-24,0,1
"positive regulation of neurogenesis","E1_06_14",4,2,3.7e-24,0.736965594166206,0.3066
"mitochondrial outer membrane permeabilization","E1_06_14",1,0,3.7e-24,1,0.3591
"immune system development","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5388
"clathrin-dependent endocytosis","E1_06_14",0,0,3.7e-24,0,1
"positive regulation of viral process","E1_06_14",1,0,3.7e-24,1,0.4894
"bone development","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5311
"cell-substrate adhesion","E1_06_14",4,3,3.7e-24,0.321928094887362,0.7897
"positive regulation of microtubule polymerization","E1_06_14",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","E1_06_14",0,0,3.7e-24,0,1
"response to arsenic-containing substance","E1_06_14",0,0,3.7e-24,0,1
"response to insulin","E1_06_14",3,3,3.7e-24,0,1
"ubiquinone metabolic process","E1_06_14",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","E1_06_14",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","E1_06_14",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","E1_06_14",0,0,3.7e-24,0,1
"respiratory system development","E1_06_14",9,2,3.7e-24,1.73696559416621,0.0011
"regulation of generation of precursor metabolites and energy","E1_06_14",1,1,3.7e-24,0,1
"mitochondrial calcium ion homeostasis","E1_06_14",0,0,3.7e-24,0,1
"G0 to G1 transition","E1_06_14",1,1,3.7e-24,0,1
"mitochondrial genome maintenance","E1_06_14",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","E1_06_14",0,1,3.7e-24,-1,0.4829
"cortical cytoskeleton organization","E1_06_14",1,0,3.7e-24,1,0.3897
"response to sterol depletion","E1_06_14",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","E1_06_14",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","E1_06_14",1,3,3.7e-24,-1,0.2392
"protein-DNA complex subunit organization","E1_06_14",5,2,3.7e-24,1,0.1918
"response to fluid shear stress","E1_06_14",0,1,3.7e-24,-1,0.488
"collagen fibril organization","E1_06_14",0,1,3.7e-24,-1,0.4947
"roof of mouth development","E1_06_14",0,1,3.7e-24,-1,0.4341
"regulation of protein dephosphorylation","E1_06_14",0,1,3.7e-24,-1,0.4464
"multicellular organism growth","E1_06_14",3,2,3.7e-24,0.415037499278844,0.7374
"miRNA processing","E1_06_14",0,0,3.7e-24,0,1
"small molecule catabolic process","E1_06_14",1,4,3.7e-24,-1.32192809488736,0.0968
"regulation of G0 to G1 transition","E1_06_14",1,0,3.7e-24,1,0.4261
"circadian regulation of gene expression","E1_06_14",0,1,3.7e-24,-1,0.4421
"regulation of translational fidelity","E1_06_14",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","E1_06_14",1,0,3.7e-24,1,0.1425
"quinone biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"viral release from host cell","E1_06_14",0,0,3.7e-24,0,1
"exit from host cell","E1_06_14",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","E1_06_14",3,3,3.7e-24,0,1
"regulation of cytokinesis","E1_06_14",1,1,3.7e-24,0,1
"mitochondrion localization","E1_06_14",0,1,3.7e-24,-1,0.5092
"renal system development","E1_06_14",1,3,3.7e-24,-1,0.2139
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E1_06_14",2,2,3.7e-24,0,1
"regulation of cell-substrate adhesion","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.0986
"centrosome localization","E1_06_14",1,0,3.7e-24,1,0.3715
"microtubule organizing center localization","E1_06_14",2,0,3.7e-24,1.58496250072116,0.0754
"pinocytosis","E1_06_14",1,0,3.7e-24,1,0.2594
"lamellipodium assembly","E1_06_14",1,1,3.7e-24,0,1
"cellular response to sterol depletion","E1_06_14",0,0,3.7e-24,0,1
"placenta development","E1_06_14",0,1,3.7e-24,-1,0.4169
"rhythmic process","E1_06_14",3,4,3.7e-24,-0.321928094887362,0.6586
"spindle localization","E1_06_14",0,0,3.7e-24,0,1
"carbohydrate derivative catabolic process","E1_06_14",2,2,3.7e-24,0,1
"response to amino acid","E1_06_14",1,1,3.7e-24,0,1
"regulation of intracellular steroid hormone receptor signaling pathway","E1_06_14",0,1,3.7e-24,-1,0.4284
"regulation of neuron death","E1_06_14",4,4,3.7e-24,0,1
"ossification","E1_06_14",4,4,3.7e-24,0,1
"mammary gland epithelial cell proliferation","E1_06_14",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","E1_06_14",0,0,3.7e-24,0,1
"ribosome localization","E1_06_14",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E1_06_14",0,0,3.7e-24,0,1
"seminiferous tubule development","E1_06_14",0,0,3.7e-24,0,1
"cellular response to acid chemical","E1_06_14",0,1,3.7e-24,-1,0.4328
"positive regulation of kinase activity","E1_06_14",4,4,3.7e-24,0,1
"positive regulation by host of viral process","E1_06_14",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","E1_06_14",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","E1_06_14",0,0,3.7e-24,0,1
"cellular lipid catabolic process","E1_06_14",4,2,3.7e-24,0.736965594166206,0.3113
"neuron apoptotic process","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6303
"inner cell mass cell proliferation","E1_06_14",0,0,3.7e-24,0,1
"polyamine biosynthetic process","E1_06_14",0,0,3.7e-24,0,1
"folic acid metabolic process","E1_06_14",1,0,3.7e-24,1,0.217
"organelle inheritance","E1_06_14",0,0,3.7e-24,0,1
"polyol metabolic process","E1_06_14",0,1,3.7e-24,-1,0.4177
"regulation of type I interferon-mediated signaling pathway","E1_06_14",0,0,3.7e-24,0,1
"intracellular lipid transport","E1_06_14",1,0,3.7e-24,1,0.4434
"fat cell differentiation","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6274
"iron ion homeostasis","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6366
"negative regulation of cell projection organization","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5365
"dicarboxylic acid metabolic process","E1_06_14",0,1,3.7e-24,-1,0.4411
"regulation of anatomical structure size","E1_06_14",9,5,3.7e-24,0.736965594166206,0.1931
"regulation of small molecule metabolic process","E1_06_14",2,3,3.7e-24,-0.415037499278844,0.6072
"pentose-phosphate shunt","E1_06_14",0,0,3.7e-24,0,1
"pericardium development","E1_06_14",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","E1_06_14",0,0,3.7e-24,0,1
"carbohydrate derivative transport","E1_06_14",0,1,3.7e-24,-1,0.4405
"alcohol biosynthetic process","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1711
"regulation of membrane permeability","E1_06_14",0,1,3.7e-24,-1,0.4605
"signal peptide processing","E1_06_14",0,0,3.7e-24,0,1
"UV-damage excision repair","E1_06_14",1,0,3.7e-24,1,0.1193
"biological process involved in interaction with host","E1_06_14",2,2,3.7e-24,0,1
"body morphogenesis","E1_06_14",1,0,3.7e-24,1,0.4248
"extracellular vesicle biogenesis","E1_06_14",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","E1_06_14",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","E1_06_14",0,1,3.7e-24,-1,0.4646
"sterol biosynthetic process","E1_06_14",2,0,3.7e-24,1.58496250072116,0.1011
"polyamine metabolic process","E1_06_14",0,0,3.7e-24,0,1
"magnesium ion transport","E1_06_14",1,0,3.7e-24,1,0.2566
"lamellipodium morphogenesis","E1_06_14",0,0,3.7e-24,0,1
"positive regulation of neuron migration","E1_06_14",1,0,3.7e-24,1,0.2621
"regulation of glucose metabolic process","E1_06_14",1,1,3.7e-24,0,1
"monosaccharide biosynthetic process","E1_06_14",1,1,3.7e-24,0,1
"response to acid chemical","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6636
"regulation of carbohydrate metabolic process","E1_06_14",2,2,3.7e-24,0,1
"positive regulation of nervous system development","E1_06_14",3,3,3.7e-24,0,1
"regulation of circadian rhythm","E1_06_14",1,1,3.7e-24,0,1
"trabecula morphogenesis","E1_06_14",0,0,3.7e-24,0,1
"pigment accumulation","E1_06_14",0,0,3.7e-24,0,1
"cellular pigment accumulation","E1_06_14",0,0,3.7e-24,0,1
"regulation of pinocytosis","E1_06_14",0,0,3.7e-24,0,1
"regulation of ligase activity","E1_06_14",1,0,3.7e-24,1,0.1267
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","E1_06_14",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","E1_06_14",2,1,3.7e-24,0.584962500721156,0.6267
"substantia nigra development","E1_06_14",0,0,3.7e-24,0,1
"negative regulation of GTPase activity","E1_06_14",0,0,3.7e-24,0,1
"axon extension","E1_06_14",1,1,3.7e-24,0,1
"positive regulation of epithelial to mesenchymal transition","E1_06_14",0,1,3.7e-24,-1,0.5162
"one-carbon metabolic process","E1_06_14",0,0,3.7e-24,0,1
"NADPH regeneration","E1_06_14",0,0,3.7e-24,0,1
"cellular response to dsRNA","E1_06_14",0,0,3.7e-24,0,1
"neuron projection organization","E1_06_14",0,1,3.7e-24,-1,0.4329
"postsynapse organization","E1_06_14",1,2,3.7e-24,-0.584962500721156,0.5384
"regulation of ketone biosynthetic process","E1_06_14",1,0,3.7e-24,1,0.2424
"mitochondrion distribution","E1_06_14",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","E1_06_14",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","E1_06_14",0,0,3.7e-24,0,1
"regulation of cell division","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1255
"intermembrane lipid transfer","E1_06_14",0,0,3.7e-24,0,1
"organophosphate ester transport","E1_06_14",2,2,3.7e-24,0,1
"movement in host","E1_06_14",2,2,3.7e-24,0,1
"extracellular matrix assembly","E1_06_14",1,0,3.7e-24,1,0.3578
